n_ID	s_NAME	n_TYPE	n_EQUIPTYPE	n_MOB_RANK	n_LEVEL_MIN	n_LEVEL_MAX	n_WEIGHT	n_EFFECT	n_ADDITIONAL_LEVEL	s_HK_VER	s_TC_VER	s_JP_VER	s_TH_VER
14095	傳奇	1	130943	478	1	255	2	24095	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
14096	傳奇	1	130943	478	1	255	2	24096	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
14097	傳奇	1	130943	478	1	255	2	24097	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
14098	傳奇	1	130943	478	1	255	2	24098	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
14099	傳奇	1	130943	478	1	255	2	24099	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
14100	傳奇	1	130943	478	1	255	2	24100	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
14101	傳奇	1	130943	478	1	255	2	24101	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
14102	傳奇	1	130943	478	1	255	2	24102	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
14103	傳奇	1	130943	478	1	255	2	24103	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
14104	傳奇	1	130943	478	1	255	2	24104	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
14105	傳奇	1	130943	478	1	255	2	24105	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
14106	傳奇	1	130943	478	1	255	2	24106	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
14107	傳奇	1	130943	478	1	255	2	24107	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
14108	傳奇	1	130943	478	1	255	2	24108	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
14109	傳奇	1	130943	478	1	255	2	24109	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
14110	傳奇	1	130943	478	1	255	2	24110	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
14111	傳奇	1	130943	478	1	255	2	24111	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
14112	傳奇	1	130943	478	1	255	2	24112	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
14113	傳奇	1	130943	478	1	255	2	24113	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
14114	傳奇	1	130943	478	1	255	2	24114	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
14115	傳奇	1	130943	478	1	255	2	24115	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
14116	傳奇	1	130943	478	1	255	2	24116	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
14117	傳奇	1	130943	478	1	255	2	24117	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
14118	傳奇	1	130943	478	1	255	2	24118	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
14119	傳奇	1	130943	478	1	255	2	24119	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
14120	傳奇	1	130943	478	1	255	2	24120	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
14121	傳奇	1	130943	478	1	255	2	24121	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
14122	傳奇	1	130943	478	1	255	2	24122	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
14123	傳奇	1	130943	478	1	255	2	24123	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
14124	傳奇	1	130943	478	1	255	2	24124	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
14125	傳奇	1	130943	478	1	255	2	24125	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
14126	傳奇	1	130943	478	1	255	2	24126	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
14127	傳奇	1	130943	478	1	255	2	24127	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
14128	傳奇	1	130943	478	1	255	2	24128	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
14129	傳奇	1	130943	478	1	255	2	24129	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
14130	傳奇	1	130943	478	1	255	2	24130	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
14131	傳奇	1	130943	478	1	255	2	24131	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
14132	傳奇	1	130943	478	1	255	2	24132	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
14133	傳奇	1	130943	478	1	255	2	24133	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
14134	傳奇	1	130943	478	1	255	2	24134	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
14135	傳奇	1	130943	478	1	255	2	24135	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
14136	傳奇	1	130943	478	1	255	2	24136	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
14137	傳奇	1	130943	478	1	255	2	24137	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
14138	傳奇	1	130943	478	1	255	2	24138	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
14139	傳奇	1	130943	478	1	255	2	24139	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
14140	傳奇	1	130943	478	1	255	2	24140	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
14141	傳奇	1	130943	478	1	255	2	24141	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
14142	傳奇	1	130943	478	1	255	2	24142	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
14143	傳奇	1	130943	478	1	255	2	24143	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
14144	傳奇	1	130943	478	1	255	2	24144	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
14145	傳奇	1	130943	478	1	255	2	24145	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
14146	傳奇	1	130943	478	1	255	2	24146	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
14147	傳奇	1	130943	478	1	255	2	24147	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
14148	傳奇	1	130943	478	1	255	2	24148	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
14149	傳奇	1	130943	478	1	255	2	24149	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
14150	傳奇	1	130943	478	1	255	2	24150	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
14151	傳奇	1	130943	478	1	255	2	24151	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
14152	傳奇	1	130943	478	1	255	2	24152	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
14153	傳奇	1	130943	478	1	255	2	24153	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
14154	傳奇	1	130943	478	1	255	2	24154	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
14155	傳奇	1	130943	478	1	255	2	24155	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
14156	傳奇	1	130943	478	1	255	2	24156	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
14157	傳奇	1	130943	478	1	255	2	24157	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
14158	傳奇	1	130943	478	1	255	2	24158	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
14159	傳奇	1	130943	478	1	255	2	24159	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
14160	傳奇	1	130943	478	1	255	2	24160	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
14161	傳奇	1	130943	478	1	255	2	24161	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
14162	傳奇	1	130943	478	1	255	2	24162	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
14163	傳奇	1	130943	478	1	255	2	24163	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
14164	傳奇	1	130943	478	1	255	2	24164	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
14165	傳奇	1	130943	478	1	255	2	24165	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
14166	傳奇	1	130943	478	1	255	2	24166	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
14167	傳奇	1	130943	478	1	255	2	24167	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
14168	傳奇	1	130943	478	1	255	2	24168	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
14169	傳奇	1	130943	478	1	255	2	24169	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
14170	傳奇	1	130943	478	1	255	2	24170	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
14171	傳奇	1	130943	478	1	255	2	24171	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
14172	傳奇	1	130943	478	1	255	2	24172	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
14173	傳奇	1	130943	478	1	255	2	24173	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
14174	傳奇	1	130943	478	1	255	2	24174	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
14175	傳奇	1	130943	478	1	255	2	24175	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
14176	傳奇	1	130943	478	1	255	2	24176	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
14177	傳奇	1	130943	478	1	255	2	24177	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
14178	傳奇	1	130943	478	1	255	2	24178	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
14179	傳奇	1	130943	478	1	255	2	24179	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
14180	傳奇	1	130943	478	1	255	2	24180	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
14181	傳奇	1	130943	478	1	255	2	24181	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
14182	傳奇	1	130943	478	1	255	2	24182	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
14183	傳奇	1	130943	478	1	255	2	24183	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
14184	傳奇	1	130943	478	1	255	2	24184	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
14185	傳奇	1	130943	478	1	255	2	24185	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
14186	傳奇	1	130943	478	1	255	2	24186	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
14187	傳奇	1	130943	478	1	255	2	24187	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
14188	傳奇	1	130943	478	1	255	2	24188	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
14189	傳奇	1	130943	478	1	255	2	24189	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
14190	傳奇	1	130943	478	1	255	2	24190	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
14191	傳奇	1	130943	478	1	255	2	24191	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
14192	傳奇	1	130943	478	1	255	2	24192	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
14193	傳奇	1	130943	478	1	255	2	24193	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
14194	傳奇	1	130943	478	1	255	2	24194	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
14195	傳奇	1	130943	478	1	255	2	24195	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
14196	傳奇	1	130943	478	1	255	2	24196	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
14197	傳奇	1	130943	478	1	255	2	24197	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
14198	傳奇	1	130943	478	1	255	2	24198	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
14199	傳奇	1	130943	478	1	255	2	24199	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
14200	傳奇	1	130943	478	1	255	2	24200	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
14201	傳奇	1	130943	478	1	255	2	24201	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
14202	傳奇	1	130943	478	1	255	2	24202	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
14203	傳奇	1	130943	478	1	255	2	24203	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
14204	傳奇	1	130943	478	1	255	2	24204	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
14205	傳奇	1	130943	478	1	255	2	24205	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
14206	傳奇	1	130943	478	1	255	2	24206	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
14207	傳奇	1	130943	478	1	255	2	24207	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
14208	傳奇	1	130943	478	1	255	2	24208	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
14209	傳奇	1	130943	478	1	255	2	24209	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
14210	傳奇	1	130943	478	1	255	2	24210	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
14211	傳奇	1	130943	478	1	255	2	24211	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
14212	傳奇	1	130943	478	1	255	2	24212	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
14213	傳奇	1	130943	478	1	255	2	24213	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
14214	傳奇	1	130943	478	1	255	2	24214	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
14215	傳奇	1	130943	478	1	255	2	24215	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
14216	傳奇	1	130943	478	1	255	2	24216	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
14217	傳奇	1	130943	478	1	255	2	24217	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
14218	傳奇	1	130943	478	1	255	2	24218	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
14219	傳奇	1	130943	478	1	255	2	24219	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
14220	傳奇	1	130943	478	1	255	2	24220	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
14221	傳奇	1	130943	478	1	255	2	24221	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
14222	傳奇	1	130943	478	1	255	2	24222	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
14223	傳奇	1	130943	478	1	255	2	24223	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
14224	傳奇	1	130943	478	1	255	2	24224	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
14225	傳奇	1	130943	478	1	255	2	24225	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
14226	傳奇	1	130943	478	1	255	2	24226	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
14227	傳奇	1	130943	478	1	255	2	24227	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
14228	傳奇	1	130943	478	1	255	2	24228	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
14229	傳奇	1	130943	478	1	255	2	24229	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
14230	傳奇	1	130943	478	1	255	2	24230	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
14231	傳奇	1	130943	478	1	255	2	24231	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
14232	傳奇	1	130943	478	1	255	2	24232	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
14233	傳奇	1	130943	478	1	255	2	24233	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
14234	傳奇	1	130943	478	1	255	2	24234	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
14235	傳奇	1	130943	478	1	255	2	24235	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
14236	傳奇	1	130943	478	1	255	2	24236	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
14237	傳奇	1	130943	478	1	255	2	24237	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
14238	傳奇	1	130943	478	1	255	2	24238	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
14239	傳奇	1	130943	478	1	255	2	24239	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
14240	傳奇	1	130943	478	1	255	2	24240	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
14241	傳奇	1	130943	478	1	255	2	24241	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
14242	傳奇	1	130943	478	1	255	2	24242	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
14243	傳奇	1	130943	478	1	255	2	24243	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
14244	傳奇	1	130943	478	1	255	2	24244	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
14245	傳奇	1	130943	478	1	255	2	24245	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
14246	傳奇	1	130943	478	1	255	2	24246	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
14247	傳奇	1	130943	478	1	255	2	24247	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
14248	傳奇	1	130943	478	1	255	2	24248	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
14249	傳奇	1	130943	478	1	255	2	24249	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
14250	傳奇	1	130943	478	1	255	2	24250	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
14251	傳奇	1	130943	478	1	255	2	24251	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
14252	傳奇	1	130943	478	1	255	2	24252	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
14253	傳奇	1	130943	478	1	255	2	24253	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
14254	傳奇	1	130943	478	1	255	2	24254	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
14255	傳奇	1	130943	478	1	255	2	24255	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
14256	傳奇	1	130943	478	1	255	2	24256	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
14257	傳奇	1	130943	478	1	255	2	24257	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
14258	傳奇	1	130943	478	1	255	2	24258	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
14259	傳奇	1	130943	478	1	255	2	24259	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
14260	傳奇	1	130943	478	1	255	2	24260	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
14261	傳奇	1	130943	478	1	255	2	24261	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
14262	傳奇	1	130943	478	1	255	2	24262	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
14263	傳奇	1	130943	478	1	255	2	24263	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
14264	傳奇	1	130943	478	1	255	2	24264	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
14265	傳奇	1	130943	478	1	255	2	24265	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
14266	傳奇	1	130943	478	1	255	2	24266	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
14267	傳奇	1	130943	478	1	255	2	24267	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
14268	傳奇	1	130943	478	1	255	2	24268	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
14269	傳奇	1	130943	478	1	255	2	24269	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
14270	傳奇	1	130943	478	1	255	2	24270	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
14271	傳奇	1	130943	478	1	255	2	24271	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
14272	傳奇	1	130943	478	1	255	2	24272	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
14273	傳奇	1	130943	478	1	255	2	24273	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
14274	傳奇	1	130943	478	1	255	2	24274	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
14275	傳奇	1	130943	478	1	255	2	24275	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
14276	傳奇	1	130943	478	1	255	2	24276	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
14277	傳奇	1	130943	478	1	255	2	24277	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
14278	傳奇	1	130943	478	1	255	2	24278	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
14279	傳奇	1	130943	478	1	255	2	24279	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
14280	傳奇	1	130943	478	1	255	2	24280	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
14281	傳奇	1	130943	478	1	255	2	24281	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
14282	傳奇	1	130943	478	1	255	2	24282	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
14283	傳奇	1	130943	478	1	255	2	24283	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
14284	傳奇	1	130943	478	1	255	2	24284	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
14285	傳奇	1	130943	478	1	255	2	24285	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
14286	傳奇	1	130943	478	1	255	2	24286	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
14287	傳奇	1	130943	478	1	255	2	24287	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
14288	傳奇	1	130943	478	1	255	2	24288	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
14289	傳奇	1	130943	478	1	255	2	24289	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
14290	傳奇	1	130943	478	1	255	2	24290	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
14291	傳奇	1	130943	478	1	255	2	24291	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
14292	傳奇	1	130943	478	1	255	2	24292	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
14293	傳奇	1	130943	478	1	255	2	24293	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
14294	傳奇	1	130943	478	1	255	2	24294	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
14295	傳奇	1	130943	478	1	255	2	24295	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
14296	傳奇	1	130943	478	1	255	2	24296	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
14297	傳奇	1	130943	478	1	255	2	24297	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
14298	傳奇	1	130943	478	1	255	2	24298	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
14299	傳奇	1	130943	478	1	255	2	24299	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
14300	傳奇	1	130943	478	1	255	2	24300	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
14301	傳奇	1	130943	478	1	255	2	24301	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
14302	傳奇	1	130943	478	1	255	2	24302	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
14303	傳奇	1	130943	478	1	255	2	24303	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
14304	傳奇	1	130943	478	1	255	2	24304	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
14305	傳奇	1	130943	478	1	255	2	24305	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
14306	傳奇	1	130943	478	1	255	2	24306	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
14307	傳奇	1	130943	478	1	255	2	24307	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
14308	傳奇	1	130943	478	1	255	2	24308	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
14309	傳奇	1	130943	478	1	255	2	24309	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
14310	傳奇	1	130943	478	1	255	2	24310	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
14311	傳奇	1	130943	478	1	255	2	24311	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
14312	傳奇	1	130943	478	1	255	2	24312	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
14313	傳奇	1	130943	478	1	255	2	24313	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
14314	傳奇	1	130943	478	1	255	2	24314	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
14315	傳奇	1	130943	478	1	255	2	24315	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
14316	傳奇	1	130943	478	1	255	2	24316	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
14317	傳奇	1	130943	478	1	255	2	24317	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
14318	傳奇	1	130943	478	1	255	2	24318	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
14319	傳奇	1	130943	478	1	255	2	24319	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
14320	傳奇	1	130943	478	1	255	2	24320	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
14321	傳奇	1	130943	478	1	255	2	24321	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
14322	傳奇	1	130943	478	1	255	2	24322	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
14323	傳奇	1	130943	478	1	255	2	24323	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
14324	傳奇	1	130943	478	1	255	2	24324	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
14325	傳奇	1	130943	478	1	255	2	24325	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
14326	傳奇	1	130943	478	1	255	2	24326	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
14327	傳奇	1	130943	478	1	255	2	24327	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
14328	傳奇	1	130943	478	1	255	2	24328	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
14329	傳奇	1	130943	478	1	255	2	24329	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
14330	傳奇	1	130943	478	1	255	2	24330	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
14331	傳奇	1	130943	478	1	255	2	24331	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
14332	傳奇	1	130943	478	1	255	2	24332	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
14333	傳奇	1	130943	478	1	255	2	24333	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
14334	傳奇	1	130943	478	1	255	2	24334	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
14335	傳奇	1	130943	478	1	255	2	24335	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
14336	傳奇	1	130943	478	1	255	2	24336	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
14337	傳奇	1	130943	478	1	255	2	24337	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
14338	傳奇	1	130943	478	1	255	2	24338	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
14339	傳奇	1	130943	478	1	255	2	24339	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
14340	傳奇	1	130943	478	1	255	2	24340	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
14341	傳奇	1	130943	478	1	255	2	24341	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
14342	傳奇	1	130943	478	1	255	2	24342	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
14343	傳奇	1	130943	478	1	255	2	24343	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
14344	傳奇	1	130943	478	1	255	2	24344	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
14345	傳奇	1	130943	478	1	255	2	24345	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
14346	傳奇	1	130943	478	1	255	2	24346	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
14347	傳奇	1	130943	478	1	255	2	24347	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
14348	傳奇	1	130943	478	1	255	2	24348	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
14349	傳奇	1	130943	478	1	255	2	24349	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
14350	傳奇	1	130943	478	1	255	2	24350	3	1.00.0000	1.07.0000	1.07.0000	1.07.0000
