n_ID	s_ICON	n_RANGE	s_ANIMATION	s_ANIMATION2	n_CLASS	s_PHASING	s_ROTATE	n_EMOTE	n_THENDO	s_HITRATE	s_BUFF_HITRATE	s_HIT_KEYFRAME	s_HITBACK	s_FXS_CASTING	s_CAST_POSTPROCESS	s_HIT_POSTPROCESS	s_EMIT_KEYFRAME	n_AMOUNT_TARGET	n_DAMAGE_AREA	n_MOB_CD	s_CONDITION	f_VAR_TPD	f_VAR_TMD	f_VAR_TPP	f_VAR_TMP	f_DAMAGE_PHYSICS	f_DAMAGE_MAGIC	f_PERCENT_HP	n_PROFIT
40008	IS102	150	_F_ATTACK_015;55	_F_ATTACK_015;55	16512	0;0;0;25\n30;0;0;45		0	280	HIT(100)	STUN(95)	S_H_DUAL_FURY;0;26\nS_H_DUAL_FURY;304;42		PS_O_FURY_ATTACK;0			315;0\n40008;42	1	200	0	1;5;7;8;14	2.299999952316284	0.0	2.299999952316284	0.0	0.0	0.0	0.0	0
40009	IS102	100	_F_ATTACK_015;55	_F_ATTACK_015;55	16512	0;0;0;25\n30;0;0;45		0	0	HIT(100)	GO(0)	S_H_BLOOD;0;26\nS_H_BLOOD;40190;42		PS_O_BLOOD_WAVE;0			40009;0	8	400	0	2;7;8;14	0.0	0.0	1.0499999523162842	1.0499999523162842	0.0	0.0	0.0	0
40010	IS100	200	_F_ATTACK_039;26	_F_ATTACK_039;26	16512	0;0;0;0		0	280	HIT(100)		S_H_DODGE_SWORD;0;19		PS_O_DUAL_F039;0	CAMERASHOCK(C_SKILL01);19		40010;0\n298;1\n40201;26	1	275	0	1;5;8;14	1.1200000047683716	0.0	1.1200000047683716	0.0	0.0	0.0	0.0	0
40011	IS103	100	_C_ATTACK_010A;6\n_C_ATTACK_010A;12\n_C_ATTACK_010A;18\n_C_ATTACK_010A;24\n_C_ATTACK_010A;30\n_C_ATTACK_010A;36\n_C_ATTACK_010A;42\n_C_ATTACK_010A;48\n_C_ATTACK_010A;54\n_C_ATTACK_010A;60\n_C_ATTACK_010A;66\n_C_ATTACK_010A;72\n_C_ATTACK_010A;78\n_C_ATTACK_010A;84\n_C_ATTACK_010A;90\n_C_ATTACK_010A;96\n_C_ATTACK_010B;100	_C_ATTACK_010A;6\n_C_ATTACK_010A;12\n_C_ATTACK_010A;18\n_C_ATTACK_010A;24\n_C_ATTACK_010A;30\n_C_ATTACK_010A;36\n_C_ATTACK_010A;42\n_C_ATTACK_010A;48\n_C_ATTACK_010A;54\n_C_ATTACK_010A;60\n_C_ATTACK_010A;66\n_C_ATTACK_010A;72\n_C_ATTACK_010A;78\n_C_ATTACK_010A;84\n_C_ATTACK_010A;90\n_C_ATTACK_010A;96\n_C_ATTACK_010B;100	16384			0	0					PS_O_DUAL_F010_WE;0	CAMERASHOCK(C_SKILL01);96		40127;0\n40011;6\n40123;16\n40127;20\n40124;26\n40011;36\n40127;40\n40123;46\n40124;56\n40127;60\n40011;76\n40123;86\n40125;96	1	0	0	13;14;28	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0
40012	IS103	100	_C_ATTACK_010A;6\n_C_ATTACK_010B;20	_C_ATTACK_010A;6\n_C_ATTACK_010B;20	16385	300;0;0;6		0	0					PS_O_DUAL_F010_DASH;0	CAMERASHOCK(C_SKILL01);18		40012;0\n298;6	0	0	0	13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0
40014	IS101	1000	_F_ATTACK_013;24	_F_ATTACK_013;24	16384	0;0;0;16\nARCEDGE;-1;0;0.4;8		0	280					PS_O_D_ATTACK_013;0			298;1\n40014;17	0	0	0	1;5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0
40015	IS101	300	_F_ATTACK_046A;14	_F_ATTACK_046A;14	16512	0;0;0;6\n300;0;0;9		0	40250					PS_O_DUAL_FURY_A;0			316;1\n40200;6	1	0	0	1;5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0
40016	IS1000	1200	_F_ATTACK_016A;35	_F_ATTACK_016A;35	16384	ARCEDGE;-0.4;0;0;22		0	280					PS_O_DUAL_F016A;0	CAMERASHOCK(C_SKILL01);24		40016;23	1	0	0	1;5;14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0
40017	IS111	100			0			0	0					PS_O_SYLPH_GUARD;0			40017;0	1	0	0	13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0
40018	IS105	100	_F_ATTACK_051;15	_F_ATTACK_051;15	8	-450;0;0;15		0	0	GO(0)				PS_O_STEP_DODGE;0			40018;0\n40280;15	1	0	0	13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0
40019	IB022	100			8			0	0	GO(0)	GO(0)			PS_O_CONCENTRATE;0			40019;0	1	0	0	13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0
40020	IS104	100	_F_EMPOWER_000;35	_F_EMPOWER_000;35	8			0	0	GO(0)	GO(0)	none;40020;30		PS_O_ZEAL;0	CAMERASHOCK(C_SKILL01);29		315;0	1	0	0	13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0
40021	IB008	100	_C_ATTACK_003;25	_C_ATTACK_003;25	4			0	0	GO(0)	GO(0)	none;40021;20		PS_O_DUEL_ENERGY;0			298;0	1	0	0	13;17	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0
40023	IS108	1500	_C_ATTACK_010B;17	_C_ATTACK_010B;17	16384	0;0;0;17		0	280					PS_O_STICK_DAGGER;0			40023;3	1	0	0	1;5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0
40024	IS103	1500	_F_ATTACK_008;26	_F_ATTACK_008;26	16384	50;0;0;7\n50;0;0;12\n150;0;0;25		0	0					PS_O_BLOODY_TRAIL;0			40024;7\n40340;24	0	0	0	13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0
40120		150	_F_ATTACK_052B;15	_F_ATTACK_052B;15	128	0;0;0;4\n58;0;0;10		0	280	HIT(95)		S_H_PHYSICS_SWORD;0;6\nS_H_PHYSICS_SWORD;0;11		PS_O_SERIAL_ATTACK_02;0			40120;0\n323;1	1	200	0	1;5;8;14	0.5	0.0	0.5	0.0	0.0	0.0	0.0	0
40121		150	_F_ATTACK_052C;17	_F_ATTACK_052C;17	128	0;0;0;4\n58;0;0;10		0	280	HIT(95)		S_H_PHYSICS_SWORD;0;7\nS_H_PHYSICS_SWORD;0;11		PS_O_SERIAL_ATTACK_03;0			40121;0\n323;1	1	200	0	1;5;8;14	0.6000000238418579	0.0	0.6000000238418579	0.0	0.0	0.0	0.0	0
40122		150	_F_ATTACK_052D;32	_F_ATTACK_052D;32	128	0;0;0;10\n-174;0;0;24		0	280	HIT(95)		S_H_SERIAL_ATTACK_04;0;8\nS_H_SERIAL_ATTACK_04;0;13		PS_O_SERIAL_ATTACK_04;0			40122;0\n328;1	1	400	0	1;8;14	1.5	0.0	1.5	0.0	0.0	0.0	0.0	0
40140	IS101	100	_F_ATTACK_053B;17	_F_ATTACK_053B;17	128	0;0;0;3\n50;0;0;7		0	40140					PS_MILLION_STAB_SEC_V1;0			40140;0\n315;1\n40147;5\n40148;9\n40149;13\n40151;17	1	125	0	2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0
40141	IS101	100	_F_ATTACK_053C;14	_F_ATTACK_053C;14	128	0;0;0;0		0	40140					PS_MILLION_STAB_SEC_V2;0			40141;0\n315;1\n40152;4\n40153;7\n40154;10\n40155;14	1	125	0	2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0
40142	IS101	100	_F_ATTACK_053C;14	_F_ATTACK_053C;14	128	0;0;0;0		0	40140					PS_MILLION_STAB_SEC_V2;0			40142;0\n315;1\n40157;4\n40158;7\n40159;10\n40160;14	1	125	0	2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0
40143	IS101	100	_F_ATTACK_053C;14	_F_ATTACK_053C;14	128	0;0;0;0		0	40140					PS_MILLION_STAB_SEC_V3;0			40143;0\n315;1\n40161;4\n40162;7\n40163;10\n40164;14	1	125	0	2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0
40144	IS101	100	_F_ATTACK_053D;11	_F_ATTACK_053D;11	128	60;0;0;3		0	0					PS_MILLION_STAB_FINAL_V1;0			40144;0\n40156;0	1	0	0	2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0
40145	IS101	100	_F_ATTACK_053E;23	_F_ATTACK_053E;23	128	0;0;0;0		0	0	HIT(100)	STUN(95)	S_H_MILLION_STAB_END_V2;304;18		PS_MILLION_STAB_FINAL_V2;0			40144;0\n4911;17	5	300	0	2;8	1.7000000476837158	0.0	1.7000000476837158	0.0	0.0	0.0	0.0	0
40170		350	_F_ATTACK_014;30	_F_ATTACK_014;30	16448	ARCEDGE;-1;0;0;13		0	280	HIT(95)	STUN(95)	null;501;15		PS_O_DUAL_F014_FURY;0	CAMERASHOCK(C_SKILL01);15	CAMERASHOCK(C_SKILL01);0	298;0	1	200	0	0;1;5;8	1.7999999523162842	0.0	1.7999999523162842	0.0	0.0	0.0	0.0	0
40240	IS101	1000	_F_ATTACK_013;24	_F_ATTACK_013;24	16384	0;0;0;16\nARCEDGE;-0.6;0;0.13;8		0	280					PS_O_D_ATTACK_013;0			298;1\n40014;17	0	0	0	1;5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0
40250	IS101	200	_F_ATTACK_046B;14	_F_ATTACK_046B;14	128	0;0;0;3\n100;0;0;6		0	40251	HIT(110)	STUN(100)	S_H_DUAL_FURY;0;6	-200;-100;3	PS_O_DUAL_FURY_B;0				1	300	0	1;5;8;21	1.399999976158142	0.0	1.399999976158142	0.0	0.0	0.0	0.0	0
40251	IS101	200	_F_ATTACK_046C;9	_F_ATTACK_046C;9	128	100;0;0;5		0	40252	HIT(110)	STUN(100)	S_H_DUAL_FURY;0;5	-200;-100;3	PS_O_DUAL_FURY_C;0				1	300	0	1;5;8;21	1.100000023841858	0.0	1.100000023841858	0.0	0.0	0.0	0.0	0
40252	IS101	200	_F_ATTACK_046D;25	_F_ATTACK_046D;25	0	200;0;0;15		0	280					PS_O_DUAL_FURY_D;0	CAMERASHOCK(C_SKILL01);11		40252;11	0	300	0	1;5;21	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0
40260	IS1000	1200	_F_ATTACK_016A;35	_F_ATTACK_016A;35	16384	ARCEDGE;0;0;0;22		0	280					PS_O_DUAL_F016A;0	CAMERASHOCK(C_SKILL01);24		40260;23	1	0	0	1;5;14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0
40261	IS1000	1200	_F_ATTACK_016A;35	_F_ATTACK_016A;35	16384	ARCEDGE;-0.6;0;0.08;22		0	280					PS_O_DUAL_F016A;0	CAMERASHOCK(C_SKILL01);24		40016;23	1	0	0	1;5;14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0
40300	IS104	100	_F_EMPOWER_000;35	_F_EMPOWER_000;35	8			0	0	GO(0)	GO(0)	none;40300;30		PS_O_ZEAL;0	CAMERASHOCK(C_SKILL01);29		315;0	1	0	0	13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0
40301	IS104	100	_F_EMPOWER_000;35	_F_EMPOWER_000;35	8			0	0	GO(0)	GO(0)	none;40301;30		PS_O_ZEAL;0	CAMERASHOCK(C_SKILL01);29		315;0	1	0	0	13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0
40302	IS104	100	_F_EMPOWER_000;35	_F_EMPOWER_000;35	8			0	0	GO(0)	GO(0)	none;40302;30		PS_O_ZEAL;0	CAMERASHOCK(C_SKILL01);29		315;0	1	0	0	13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0
40110		200	_F_ATTACK_016;22	_F_ATTACK_016;22	16448	0;0;0;0		0	280	HIT(125)		S_H_PHYSICS_SWORD;0;15		PS_O_DUAL_F016;0	CAMERASHOCK(C_SKILL01);17	CAMERASHOCK(C_SKILL01);0		1	300	0	0;1;5;14	2.5	0.0	2.5	0.0	0.0	0.0	0.0	0
40146	IS101	100	_F_ATTACK_053F;30	_F_ATTACK_053F;30	128	0;0;0;14\n90;0;0;26		0	0	HIT(100)	STUN(95)	S_H_MILLION_STAB_END_V3;304;24	-100;200;5	PS_MILLION_STAB_FINAL_V3;0			40144;0	5	400	0	2;8	3.0	0.0	3.0	0.0	0.0	0.0	0.0	0
40210	IS103	100	_C_ATTACK_010A;6\n_C_ATTACK_010A;12\n_C_ATTACK_010A;18\n_C_ATTACK_010A;24\n_C_ATTACK_010A;30\n_C_ATTACK_010A;36\n_C_ATTACK_010A;42\n_C_ATTACK_010A;48\n_C_ATTACK_010A;54\n_C_ATTACK_010A;60\n_C_ATTACK_010A;66\n_C_ATTACK_010A;72\n_C_ATTACK_010A;78\n_C_ATTACK_010A;84\n_C_ATTACK_010A;90\n_C_ATTACK_010A;96\n_C_ATTACK_010B;100	_C_ATTACK_010A;6\n_C_ATTACK_010A;12\n_C_ATTACK_010A;18\n_C_ATTACK_010A;24\n_C_ATTACK_010A;30\n_C_ATTACK_010A;36\n_C_ATTACK_010A;42\n_C_ATTACK_010A;48\n_C_ATTACK_010A;54\n_C_ATTACK_010A;60\n_C_ATTACK_010A;66\n_C_ATTACK_010A;72\n_C_ATTACK_010A;78\n_C_ATTACK_010A;84\n_C_ATTACK_010A;90\n_C_ATTACK_010A;96\n_C_ATTACK_010B;100	16384			0	0					PS_O_DUAL_F010_P;0	CAMERASHOCK(C_SKILL01);96		40214;0\n40210;6\n40211;16\n40214;20\n40212;26\n40210;36\n40214;40\n40211;46\n40212;56\n40214;60\n40214;70\n40210;76\n40211;86\n40213;96	0	0	0	13;14;28	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0
40340	IS103	1500	_F_ATTACK_008;26	_F_ATTACK_008;26	16384	50;0;0;7\n50;0;0;12\n150;0;0;25		0	0					PS_O_BLOODY_TRAIL;0			40341;7\n40342;24	0	0	0	13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0
40341	IS103	1500	_F_ATTACK_008;26	_F_ATTACK_008;26	16384	50;0;0;7\n50;0;0;12\n150;0;0;25		0	0					PS_O_BLOODY_TRAIL;0			40343;7\n40344;24	0	0	0	13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0
40342	IS103	1500	_F_ATTACK_008;26	_F_ATTACK_008;26	16384	50;0;0;7\n50;0;0;12\n150;0;0;25		0	0					PS_O_BLOODY_TRAIL;0			40345;7\n40346;24	0	0	0	13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0
41001		250	_F_ATTACK_040;19\n_F_ATTACK_042;35	_F_ATTACK_040;19\n_F_ATTACK_040;35	16384	0;0;0;20\n-50;0;0;25		0	282	HIT(100)	STUN(100)	S_H_FIREARM_F17;304;20	-125;75;5	PS_O_SHOCK_SHOOT;0	CAMERASHOCK(C_SKILL01);20			1	350	0	1;5;8;14	1.399999976158142	0.0	1.399999976158142	0.0	0.0	0.0	0.0	0
41002		500	_F_ATTACK_017;60	_F_ATTACK_017;60	16384			0	0					PS_O_FIREARM_F17;0			41002;19\n41002;36\n41002;53	1	0	0	13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0
41003	IB003	100			0			0	0					PS_O_RUNFAST;0			41003;0	1	0	0	13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0
41004	IS200	100			0			0	0					PS_O_KINSHOT;0			41004;0	1	0	0	13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0
41005	IS2000	100			0			0	0					PS_O_FMJ;0			41005;0	1	0	0	13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0
41006	IS130	100			0			0	0					PS_O_LRFMJ;0			41006;0	1	0	0	13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0
41008		1200	_C_ATTACK_003;30	_C_ATTACK_003;30	16			0	0								298;0\n41008;6	0	0	0	5;6;27	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0
41009		1200	_C_ATTACK_003;30	_C_ATTACK_003;30	16			0	0								315;0\n41009;6	0	0	0	5;6;27	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0
41011		1500	_C_ATTACK_000;17	_C_ATTACK_000;17	16384			0	282	GO(0)	GO(0)			PS_O_FIREARM_C0;0			324;9\n41011;10	1	0	0	1;5;14;17	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0
41012		1500	_F_ATTACK_040;19\n_F_ATTACK_042;42	_F_ATTACK_040;19\n_F_ATTACK_042;42	16384	0;0;0;0		0	282	GO(0)	GO(0)			PS_O_FIREARM_THUNDER_BULLET;0			41012;20\n41244;21\n41245;22	1	0	0	1;5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0
41013		1500	_F_ATTACK_007;16\n_F_ATTACK_007;32\n_F_ATTACK_007;48\n_F_ATTACK_007;64	_F_ATTACK_007;16\n_F_ATTACK_007;32\n_F_ATTACK_007;48\n_F_ATTACK_007;64	16384	0;0;0;0		0	282	GO(0)	GO(0)			PS_O_FIREARM_F7;0\nPS_O_FIREARM_F7;16\nPS_O_FIREARM_F7;32\nPS_O_FIREARM_F7;48			315;0\n41013;1\n41100;10\n41101;17\n41013;26\n41100;33\n41101;42\n41013;49\n41100;58	1	0	0	1;5;28	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0
41014		1700	_F_ATTACK_039;50	_F_ATTACK_039;50	16384	0;0;0;0		0	282	GO(0)				PS_O_FIREARM_F039;0			41241;0\n298;1\n41014;16\n41242;17\n41240;29\n41243;30	0	0	0	2;5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0
41015		2500	_F_ATTACK_009A;38	_F_ATTACK_009A;38	16384	0;0;0;18\n-332;0;10;26\n-332;0;-500;27		0	282	GO(0)	GO(0)			PS_O_FIREARM_F009A;0			315;0\n281;20\n41015;20\n41015;21	1	0	0	2;5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0
41016		1500	_F_ATTACK_009;38	_F_ATTACK_009;38	16384	0;0;0;0		0	282	GO(0)	GO(0)			PS_O_FIREARM_ACID;0			298;25\n41016;29	1	1	0	2;5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0
41017		1500	_F_ATTACK_009;38	_F_ATTACK_009;38	16384	0;0;0;0		0	282	GO(0)	GO(0)			PS_O_FIREARM_STICKSHOT;0			315;0\n41017;29	1	0	0	2;5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0
41018		2000	_F_EMPOWER_000;47\n_F_ATTACK_007;63\n_F_ATTACK_007;79\n_F_ATTACK_007;95\n_F_ATTACK_007;111\n_F_ATTACK_007;127\n_F_ATTACK_007;143\n_F_ATTACK_007;159\n_F_ATTACK_007;175	_F_EMPOWER_000;47\n_F_ATTACK_007;63\n_F_ATTACK_007;79\n_F_ATTACK_007;95\n_F_ATTACK_007;111\n_F_ATTACK_007;127\n_F_ATTACK_007;143\n_F_ATTACK_007;159\n_F_ATTACK_007;175	16384	0;0;0;175		0	0	GO(0)	GO(0)			PS_O_DOOMROBOT;0			41246;11\n41254;12\n41018;48\n41216;49\n41248;56\n41018;57\n41249;62\n41018;63\n41250;66\n41018;67\n41251;71\n41018;72\n41252;76\n41018;77\n41253;81\n41018;82\n41253;87\n41018;88\n41252;92\n41018;93\n41251;96\n41018;97\n41250;101\n41018;102\n41249;106\n41018;107\n41248;111\n41018;112\n41248;116\n41018;117\n41249;122\n41018;123\n41250;126\n41018;127\n41251;132\n41018;133\n41252;136\n41018;137\n41253;141\n41018;142\n41252;147\n41018;148\n41251;151\n41018;152\n41250;156\n41018;157\n41249;162\n41018;163\n41250;167\n41018;168	1	0	0	2;5;6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0
41019		1500	_F_ATTACK_000;28	_F_ATTACK_000;28	16384	0;0;0;28		0	0	GO(0)	GO(0)						41019;13	1	0	0	2;5;6;27	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0
41020		1500	_F_ATTACK_000;28	_F_ATTACK_000;28	16384	0;0;0;28		0	0	GO(0)	GO(0)						41219;0\n41020;13	1	0	0	2;5;6;27	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0
41021		1500	_F_ATTACK_009A;38	_F_ATTACK_009A;38	16384	0;0;0;18\n-332;0;0;26\n-332;0;-500;27		0	0	GO(0)	GO(0)			PS_O_FIREARM_F9A_1;0			315;0\n41257;15\n41229;18\n41230;18\n41231;19\n41232;19\n41233;20\n41234;20\n41235;21\n41236;21\n41237;22	1	0	0	13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0
41022		2750	_F_PICK_000;35	_F_PICK_000;35	16384			0	0								281;0\n41022;22	0	0	0	13;27	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0
41023		2750	_F_PICK_000;35	_F_PICK_000;35	16384			0	0								281;0\n41023;22	0	0	0	13;27	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0
41024		1000	_F_ATTACK_000;28	_F_ATTACK_000;28	16384	0;0;0;0		0	0	GO(0)							41024;0\n41340;13	0	0	0	5;6;27	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0
41110		200	_F_ATTACK_016;24	_F_ATTACK_016;24	16448	0;0;0;0		0	282	HIT(125)	STUN(100)	none;0;16	0;-1;1	PS_O_EXECUTE_SHOOT;0	CAMERASHOCK(C_SKILL01);15	CAMERASHOCK(C_SKILL01);0		1	350	0	0;1;5;14	2.799999952316284	0.0	2.799999952316284	0.0	0.0	0.0	0.0	0
41190		8000	_F_READY_000;120\n_F_READY_000;150	_F_READY_000;120\n_F_READY_000;150	0			0	0					S_O_DECOY_TAUNT;0			41190;5	0	0	0	13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15
41210		1500	_C_ATTACK_001;18	_C_ATTACK_001;18	16384			0	282	GO(0)	GO(0)			PS_O_FIREARM_C1;0			280;9\n41011;11	1	1	0	2;5;14;17	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0
41220		1500	_F_ATTACK_040;19\n_F_ATTACK_042;42	_F_ATTACK_040;19\n_F_ATTACK_042;42	16384	0;0;0;42		0	282	GO(0)	GO(0)			PS_O_FIREARM_THUNDER_BULLET;0			41210;20\n41244;21\n41245;22	1	1	0	2;5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0
41221		1500	_F_ATTACK_040;19\n_F_ATTACK_042;42	_F_ATTACK_040;19\n_F_ATTACK_042;42	16384	0;0;0;42		0	282	GO(0)	GO(0)			PS_O_FIREARM_THUNDER_BULLET;0			41211;20\n41244;21\n41245;22	1	1	0	2;5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0
41222		1500	_F_ATTACK_040;19\n_F_ATTACK_042;42	_F_ATTACK_040;19\n_F_ATTACK_042;42	16384	0;0;0;42		0	282	GO(0)	GO(0)			PS_O_FIREARM_THUNDER_BULLET;0			41212;20\n41244;21\n41245;22	1	1	0	2;5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0
41300		1500	_F_ATTACK_000;28	_F_ATTACK_000;28	16384	0;0;0;28		0	0	GO(0)	GO(0)						41219;0\n41223;13	1	0	0	2;5;6;27	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0
41301		1500	_F_ATTACK_000;28	_F_ATTACK_000;28	16384	0;0;0;28		0	0	GO(0)	GO(0)						41219;0\n41225;13	1	0	0	2;5;6;27	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0
41302		1500	_F_ATTACK_000;28	_F_ATTACK_000;28	16384	0;0;0;28		0	0	GO(0)	GO(0)						41219;0\n41227;13	1	0	0	2;5;6;27	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0
41330		500	_F_DIE_999;60	_F_DIE_999;60	0	0;0;0;0		0	0									1	0	0	1;13;29	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0
42001		300	_F_ATTACK_001;24	_F_ATTACK_001;24	16384	0;0;0;24		0	0	GO(0)	GO(0)			PS_O_THUNDER_001;0			42001;10	1	0	0	13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0
42002		300	_F_ATTACK_035A;34\n_F_ATTACK_035B;49	_F_ATTACK_035A;34\n_F_ATTACK_035B;49	16384	0;0;0;49		0	0	GO(0)	GO(0)			PS_O_THUNDER_STORM_000;0			42115;20\n42116;30\n42117;40	0	0	0	13;28	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0
42003		2750	_F_ATTACK_003;36	_F_ATTACK_003;36	16384	0;0;0;36		0	0	GO(0)				PS_O_STORM_CIRCLE_000;0			315;0\n42223;22\n42224;22\n42225;22\n42226;22	0	0	0	13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0
42007		100	_F_ATTACK_035A;34\n_F_ATTACK_035B;50\n_F_ATTACK_035B;66\n_F_ATTACK_035B;82\n_F_ATTACK_035B;98\n_F_ATTACK_035B;114\n_F_ATTACK_035B;130\n_F_ATTACK_035B;146\n_F_ATTACK_035B;162\n_F_ATTACK_035B;178\n_F_ATTACK_035B;194\n_F_ATTACK_035B;210	_F_ATTACK_035A;34\n_F_ATTACK_035B;50\n_F_ATTACK_035B;66\n_F_ATTACK_035B;82\n_F_ATTACK_035B;98\n_F_ATTACK_035B;114\n_F_ATTACK_035B;130\n_F_ATTACK_035B;146\n_F_ATTACK_035B;162\n_F_ATTACK_035B;178\n_F_ATTACK_035B;194\n_F_ATTACK_035B;210	16384	0;0;0;0		0	0					PS_O_BLACKHOLE;0			319;0\n42170;2\n42171;15\n42170;30\n42171;45\n42170;60\n42171;75\n42170;90\n42171;105\n42170;120\n42171;135\n42170;150\n42171;165\n42170;180\n42171;195\n42170;210\n42171;225	0	0	0	14;28	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0
42008		1500	_C_ATTACK_000;24	_C_ATTACK_000;24	16384			0	288	GO(0)	GO(0)			PS_O_THUNDERBOLT_1;0			42183;0\n42008;15	1	0	0	1;5;17	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0
42009		1500	_C_ATTACK_001;24	_C_ATTACK_001;24	16384			0	288	GO(0)	GO(0)			PS_O_SKULL_C1;0			298;16\n42009;17	1	0	0	2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0
42010		1500	_C_ATTACK_001;24	_C_ATTACK_001;24	16384			0	288	GO(0)	GO(0)			PS_O_ICE_SKULL_C1;0			298;16\n42010;17	1	0	0	2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0
42011		1500	_F_ATTACK_003;36	_F_ATTACK_003;36	16384			0	288	GO(0)	GO(0)			PS_O_TRACK_THUNDER;0			42319;0\n42011;20	1	0	0	2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0
42012		1500	_F_ATTACK_028;22\n_F_ATTACK_027;51\n_F_ATTACK_029;83	_F_ATTACK_028;22\n_F_ATTACK_027;51\n_F_ATTACK_029;83	0	0;0;0;83		0	0	GO(0)	GO(0)			PS_O_STOCK_WIND;51			42140;64\n42012;65	1	0	0	2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0
42013		1500	_C_ATTACK_000;24	_C_ATTACK_000;24	16384			0	288	GO(0)	GO(0)			PS_O_ICE_SKULL_C0;0			325;14\n42013;15	1	0	0	2;5;17	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0
42014		1500	_F_ATTACK_035A;34\n_F_ATTACK_035B;49	_F_ATTACK_035A;34\n_F_ATTACK_035B;49	16384	0;0;0;49		0	288	GO(0)	GO(0)			PS_O_THUNDER_FALL;34			278;0\n42014;20	1	0	0	2;5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0
42015		2500	_C_ATTACK_002;30	_C_ATTACK_002;30	0			0	0	GO(0)	GO(0)			PS_O_ENERGY_SHARE;0			281;0\n42015;23	1	0	0	1;4;5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0
