n_ID	s_NAME	s_COMMON	s_EQUIPED	s_USED
90725	115藍魔攻之戒	測試副本好用裝備，脫下後可打//itemvary 0 7 x 改變裝備等級。		測試用道具，內部使用，請勿外流！！
90726	115藍魔攻護符	測試副本好用裝備，脫下後可打//itemvary 0 7 x 改變裝備等級。		測試用道具，內部使用，請勿外流！！
90727	115藍魔攻手鐲	測試副本好用裝備，脫下後可打//itemvary 0 7 x 改變裝備等級。		測試用道具，內部使用，請勿外流！！
90728	115藍劍	測試副本好用裝備，脫下後可打//itemvary 0 7 x 改變裝備等級。		測試用道具，內部使用，請勿外流！！
90729	115藍鎚	測試副本好用裝備，脫下後可打//itemvary 0 7 x 改變裝備等級。		測試用道具，內部使用，請勿外流！！
90730	115藍盾	測試副本好用裝備，脫下後可打//itemvary 0 7 x 改變裝備等級。		測試用道具，內部使用，請勿外流！！
90731	115藍杖	測試副本好用裝備，脫下後可打//itemvary 0 7 x 改變裝備等級。		測試用道具，內部使用，請勿外流！！
90732	115藍石	測試副本好用裝備，脫下後可打//itemvary 0 7 x 改變裝備等級。		測試用道具，內部使用，請勿外流！！
90733	115藍槍	測試副本好用裝備，脫下後可打//itemvary 0 7 x 改變裝備等級。		測試用道具，內部使用，請勿外流！！
92001	105紫物攻頭	測試副本好用裝備，脫下後可打//itemvary 0 7 x 改變裝備等級。		測試用道具，內部使用，請勿外流！！
92002	105紫物攻上身	測試副本好用裝備，脫下後可打//itemvary 0 7 x 改變裝備等級。		測試用道具，內部使用，請勿外流！！
92003	105紫物攻下身	測試副本好用裝備，脫下後可打//itemvary 0 7 x 改變裝備等級。		測試用道具，內部使用，請勿外流！！
92004	105紫物攻手	測試副本好用裝備，脫下後可打//itemvary 0 7 x 改變裝備等級。		測試用道具，內部使用，請勿外流！！
92005	105紫物攻腳	測試副本好用裝備，脫下後可打//itemvary 0 7 x 改變裝備等級。		測試用道具，內部使用，請勿外流！！
92006	105紫防禦頭	測試副本好用裝備，脫下後可打//itemvary 0 7 x 改變裝備等級。		測試用道具，內部使用，請勿外流！！
92007	105紫防禦上身	測試副本好用裝備，脫下後可打//itemvary 0 7 x 改變裝備等級。		測試用道具，內部使用，請勿外流！！
92008	105紫防禦下身	測試副本好用裝備，脫下後可打//itemvary 0 7 x 改變裝備等級。		測試用道具，內部使用，請勿外流！！
92009	105紫物攻手	測試副本好用裝備，脫下後可打//itemvary 0 7 x 改變裝備等級。		測試用道具，內部使用，請勿外流！！
92010	105紫物攻腳	測試副本好用裝備，脫下後可打//itemvary 0 7 x 改變裝備等級。		測試用道具，內部使用，請勿外流！！
92011	105紫魔攻頭	測試副本好用裝備，脫下後可打//itemvary 0 7 x 改變裝備等級。		測試用道具，內部使用，請勿外流！！
92012	105紫魔攻上身	測試副本好用裝備，脫下後可打//itemvary 0 7 x 改變裝備等級。		測試用道具，內部使用，請勿外流！！
92013	105紫魔攻下身	測試副本好用裝備，脫下後可打//itemvary 0 7 x 改變裝備等級。		測試用道具，內部使用，請勿外流！！
92014	105紫物攻手	測試副本好用裝備，脫下後可打//itemvary 0 7 x 改變裝備等級。		測試用道具，內部使用，請勿外流！！
92015	105紫物攻腳	測試副本好用裝備，脫下後可打//itemvary 0 7 x 改變裝備等級。		測試用道具，內部使用，請勿外流！！
92016	105紫物攻之鍊	測試副本好用裝備，脫下後可打//itemvary 0 7 x 改變裝備等級。		測試用道具，內部使用，請勿外流！！
92017	105紫物攻之戒	測試副本好用裝備，脫下後可打//itemvary 0 7 x 改變裝備等級。		測試用道具，內部使用，請勿外流！！
92018	105紫物攻護符	測試副本好用裝備，脫下後可打//itemvary 0 7 x 改變裝備等級。		測試用道具，內部使用，請勿外流！！
92019	105紫物攻手鐲	測試副本好用裝備，脫下後可打//itemvary 0 7 x 改變裝備等級。		測試用道具，內部使用，請勿外流！！
92020	105紫防禦之鍊	測試副本好用裝備，脫下後可打//itemvary 0 7 x 改變裝備等級。		測試用道具，內部使用，請勿外流！！
92021	105紫防禦之戒	測試副本好用裝備，脫下後可打//itemvary 0 7 x 改變裝備等級。		測試用道具，內部使用，請勿外流！！
92022	105紫防禦護符	測試副本好用裝備，脫下後可打//itemvary 0 7 x 改變裝備等級。		測試用道具，內部使用，請勿外流！！
92023	105紫防禦手鐲	測試副本好用裝備，脫下後可打//itemvary 0 7 x 改變裝備等級。		測試用道具，內部使用，請勿外流！！
92024	105紫魔攻之鍊	測試副本好用裝備，脫下後可打//itemvary 0 7 x 改變裝備等級。		測試用道具，內部使用，請勿外流！！
92025	105紫魔攻之戒	測試副本好用裝備，脫下後可打//itemvary 0 7 x 改變裝備等級。		測試用道具，內部使用，請勿外流！！
92026	105紫魔攻護符	測試副本好用裝備，脫下後可打//itemvary 0 7 x 改變裝備等級。		測試用道具，內部使用，請勿外流！！
92027	105紫魔攻手鐲	測試副本好用裝備，脫下後可打//itemvary 0 7 x 改變裝備等級。		測試用道具，內部使用，請勿外流！！
92028	105紫劍	測試副本好用裝備，脫下後可打//itemvary 0 7 x 改變裝備等級。		測試用道具，內部使用，請勿外流！！
92029	105紫鎚	測試副本好用裝備，脫下後可打//itemvary 0 7 x 改變裝備等級。		測試用道具，內部使用，請勿外流！！
92030	105紫盾	測試副本好用裝備，脫下後可打//itemvary 0 7 x 改變裝備等級。		測試用道具，內部使用，請勿外流！！
92031	105紫杖	測試副本好用裝備，脫下後可打//itemvary 0 7 x 改變裝備等級。		測試用道具，內部使用，請勿外流！！
92032	105紫石	測試副本好用裝備，脫下後可打//itemvary 0 7 x 改變裝備等級。		測試用道具，內部使用，請勿外流！！
92033	105紫槍	測試副本好用裝備，脫下後可打//itemvary 0 7 x 改變裝備等級。		測試用道具，內部使用，請勿外流！！
92101	110紫物攻頭	測試副本好用裝備，脫下後可打//itemvary 0 7 x 改變裝備等級。		測試用道具，內部使用，請勿外流！！
92102	110紫物攻上身	測試副本好用裝備，脫下後可打//itemvary 0 7 x 改變裝備等級。		測試用道具，內部使用，請勿外流！！
92103	110紫物攻下身	測試副本好用裝備，脫下後可打//itemvary 0 7 x 改變裝備等級。		測試用道具，內部使用，請勿外流！！
92104	110紫物攻手	測試副本好用裝備，脫下後可打//itemvary 0 7 x 改變裝備等級。		測試用道具，內部使用，請勿外流！！
92105	110紫物攻腳	測試副本好用裝備，脫下後可打//itemvary 0 7 x 改變裝備等級。		測試用道具，內部使用，請勿外流！！
92106	110紫防禦頭	測試副本好用裝備，脫下後可打//itemvary 0 7 x 改變裝備等級。		測試用道具，內部使用，請勿外流！！
92107	110紫防禦上身	測試副本好用裝備，脫下後可打//itemvary 0 7 x 改變裝備等級。		測試用道具，內部使用，請勿外流！！
92108	110紫防禦下身	測試副本好用裝備，脫下後可打//itemvary 0 7 x 改變裝備等級。		測試用道具，內部使用，請勿外流！！
92109	110紫物攻手	測試副本好用裝備，脫下後可打//itemvary 0 7 x 改變裝備等級。		測試用道具，內部使用，請勿外流！！
92110	110紫物攻腳	測試副本好用裝備，脫下後可打//itemvary 0 7 x 改變裝備等級。		測試用道具，內部使用，請勿外流！！
92111	110紫魔攻頭	測試副本好用裝備，脫下後可打//itemvary 0 7 x 改變裝備等級。		測試用道具，內部使用，請勿外流！！
92112	110紫魔攻上身	測試副本好用裝備，脫下後可打//itemvary 0 7 x 改變裝備等級。		測試用道具，內部使用，請勿外流！！
92113	110紫魔攻下身	測試副本好用裝備，脫下後可打//itemvary 0 7 x 改變裝備等級。		測試用道具，內部使用，請勿外流！！
92114	110紫物攻手	測試副本好用裝備，脫下後可打//itemvary 0 7 x 改變裝備等級。		測試用道具，內部使用，請勿外流！！
92115	110紫物攻腳	測試副本好用裝備，脫下後可打//itemvary 0 7 x 改變裝備等級。		測試用道具，內部使用，請勿外流！！
92116	110紫物攻之鍊	測試副本好用裝備，脫下後可打//itemvary 0 7 x 改變裝備等級。		測試用道具，內部使用，請勿外流！！
92117	110紫物攻之戒	測試副本好用裝備，脫下後可打//itemvary 0 7 x 改變裝備等級。		測試用道具，內部使用，請勿外流！！
92118	110紫物攻護符	測試副本好用裝備，脫下後可打//itemvary 0 7 x 改變裝備等級。		測試用道具，內部使用，請勿外流！！
92119	110紫物攻手鐲	測試副本好用裝備，脫下後可打//itemvary 0 7 x 改變裝備等級。		測試用道具，內部使用，請勿外流！！
92120	110紫防禦之鍊	測試副本好用裝備，脫下後可打//itemvary 0 7 x 改變裝備等級。		測試用道具，內部使用，請勿外流！！
92121	110紫防禦之戒	測試副本好用裝備，脫下後可打//itemvary 0 7 x 改變裝備等級。		測試用道具，內部使用，請勿外流！！
92122	110紫防禦護符	測試副本好用裝備，脫下後可打//itemvary 0 7 x 改變裝備等級。		測試用道具，內部使用，請勿外流！！
92123	110紫防禦手鐲	測試副本好用裝備，脫下後可打//itemvary 0 7 x 改變裝備等級。		測試用道具，內部使用，請勿外流！！
92124	110紫魔攻之鍊	測試副本好用裝備，脫下後可打//itemvary 0 7 x 改變裝備等級。		測試用道具，內部使用，請勿外流！！
92125	110紫魔攻之戒	測試副本好用裝備，脫下後可打//itemvary 0 7 x 改變裝備等級。		測試用道具，內部使用，請勿外流！！
92126	110紫魔攻護符	測試副本好用裝備，脫下後可打//itemvary 0 7 x 改變裝備等級。		測試用道具，內部使用，請勿外流！！
92127	110紫魔攻手鐲	測試副本好用裝備，脫下後可打//itemvary 0 7 x 改變裝備等級。		測試用道具，內部使用，請勿外流！！
92128	110紫劍	測試副本好用裝備，脫下後可打//itemvary 0 7 x 改變裝備等級。		測試用道具，內部使用，請勿外流！！
92129	110紫鎚	測試副本好用裝備，脫下後可打//itemvary 0 7 x 改變裝備等級。		測試用道具，內部使用，請勿外流！！
92130	110紫盾	測試副本好用裝備，脫下後可打//itemvary 0 7 x 改變裝備等級。		測試用道具，內部使用，請勿外流！！
92131	110紫杖	測試副本好用裝備，脫下後可打//itemvary 0 7 x 改變裝備等級。		測試用道具，內部使用，請勿外流！！
92132	110紫石	測試副本好用裝備，脫下後可打//itemvary 0 7 x 改變裝備等級。		測試用道具，內部使用，請勿外流！！
92133	110紫槍	測試副本好用裝備，脫下後可打//itemvary 0 7 x 改變裝備等級。		測試用道具，內部使用，請勿外流！！
92201	115紫物攻頭	測試副本好用裝備，脫下後可打//itemvary 0 7 x 改變裝備等級。		測試用道具，內部使用，請勿外流！！
92202	115紫物攻上身	測試副本好用裝備，脫下後可打//itemvary 0 7 x 改變裝備等級。		測試用道具，內部使用，請勿外流！！
92203	115紫物攻下身	測試副本好用裝備，脫下後可打//itemvary 0 7 x 改變裝備等級。		測試用道具，內部使用，請勿外流！！
92204	115紫物攻手	測試副本好用裝備，脫下後可打//itemvary 0 7 x 改變裝備等級。		測試用道具，內部使用，請勿外流！！
92205	115紫物攻腳	測試副本好用裝備，脫下後可打//itemvary 0 7 x 改變裝備等級。		測試用道具，內部使用，請勿外流！！
92206	115紫防禦頭	測試副本好用裝備，脫下後可打//itemvary 0 7 x 改變裝備等級。		測試用道具，內部使用，請勿外流！！
92207	115紫防禦上身	測試副本好用裝備，脫下後可打//itemvary 0 7 x 改變裝備等級。		測試用道具，內部使用，請勿外流！！
92208	115紫防禦下身	測試副本好用裝備，脫下後可打//itemvary 0 7 x 改變裝備等級。		測試用道具，內部使用，請勿外流！！
92209	115紫物攻手	測試副本好用裝備，脫下後可打//itemvary 0 7 x 改變裝備等級。		測試用道具，內部使用，請勿外流！！
92210	115紫物攻腳	測試副本好用裝備，脫下後可打//itemvary 0 7 x 改變裝備等級。		測試用道具，內部使用，請勿外流！！
