n_ID	n_TYPE	n_SCENE	n_FOLLOW	s_LUASCRIPT	n_LEVEL_QUEST	n_LEVEL_EXP	n_NEXT	n_VARI_1	n_VARI_2	n_VARI_3	n_VARI_4	n_VARI_5	n_VARI_6	n_VARI_7	n_VARI_8	n_VARI_9	n_VARI_10	n_VARI_11	n_VARI_12	n_VARI_13	n_VARI_14	n_VARI_15	n_VARI_16	n_VARI_17	n_VARI_18	n_VARI_19	n_VARI_20	s_VARI_1	s_VARI_2	n_REWARD_ITEM1	n_REWARD_NUM1	n_REWARD_ITEM2	n_REWARD_NUM2	n_REWARD_ITEM3	n_REWARD_NUM3	n_REWARD_ITEM4	n_REWARD_NUM4	n_REWARD_ITEM5	n_REWARD_NUM5	n_REWARD_ITEM6	n_REWARD_NUM6	n_REWARD_CHOOSE1	n_REWARD_CHOOSENUM1	n_REWARD_CHOOSE2	n_REWARD_CHOOSENUM2	n_REWARD_CHOOSE3	n_REWARD_CHOOSENUM3	n_REWARD_CHOOSE4	n_REWARD_CHOOSENUM4	n_REWARD_CHOOSE5	n_REWARD_CHOOSENUM5	n_REWARD_CHOOSE6	n_REWARD_CHOOSENUM6	f_CASH	f_EXP	f_SP	n_GM_SWITCH	s_HK_VER	s_TC_VER	s_JP_VER	s_TH_VER
7079	6	186	0	Q_SET28	112	112	0	0	7077	2500448	100	7078	7080	0	0	0	0	0	0	0	0	0	0	0	0	0	0	_F_TALK_000	_F_TALK_000	2600002	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.8500000238418579	0.10000000149011612	0.10000000149011612	0	1.01.0000	1.01.0000	1.01.0000	1.01.0000
7080	6	186	0	Q_SET28	112	112	0	0	7077	2500448	100	7078	7079	0	0	0	0	0	0	0	0	0	0	0	0	0	0	_F_TALK_000	_F_TALK_000	2600002	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.8500000238418579	0.10000000149011612	0.10000000149011612	0	1.01.0000	1.01.0000	1.01.0000	1.01.0000
7081	6	126	1	Q_DAY_HUNT	40	20	0	0	8665	8666	40	120	8757	0	0	0	0	0	0	0	0	0	0	0	0	0	0	_F_TALK_000	_F_TALK_000	2400833	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0.5	1.0	0	1.00.0000	1.00.0000	1.00.0000	1.00.0000
7082	6	1	1	Q_DAY_CHOOSE1	44	44	0	895	43	7083	7084	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	_F_FLEX_000	_F_HAPPY_000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0.5	1.0	0	1.00.0000	1.00.0000	1.00.0000	1.00.0000
7083	6	1	0	Q_DAY_CHOOSE2	44	44	0	0	7082	2500453	10	2061	7084	0	0	0	0	0	0	0	0	0	0	0	0	0	0	_F_TALK_000	_F_FLEX_000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.8500000238418579	0.10000000149011612	0.10000000149011612	0	1.00.0000	1.00.0000	1.00.0000	1.00.0000
7085	25	0	0	Q_ENTER_INSTANCE3	44	44	0	0	7083	2061	2500453	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	_F_TALK_000	_F_TALK_000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0	1.00.0000	1.00.0000	1.00.0000	1.00.0000
7086	6	1	1	Q_DAY_CHOOSE1	46	46	0	0	45	7087	7088	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	_F_FLEX_000	_F_HAPPY_000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0.5	1.0	0	1.00.0000	1.00.0000	1.00.0000	1.00.0000
7087	6	1	0	Q_DAY_CHOOSE2	46	46	0	0	7086	2500454	15	2063	7088	0	0	0	0	0	0	0	0	0	0	0	0	0	0	_F_TALK_000	_F_FLEX_000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.8500000238418579	0.10000000149011612	0.10000000149011612	0	1.00.0000	1.00.0000	1.00.0000	1.00.0000
7089	25	0	0	Q_ENTER_INSTANCE3	46	46	0	0	7087	2063	2500454	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	_F_TALK_000	_F_TALK_000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0	1.00.0000	1.00.0000	1.00.0000	1.00.0000
7090	6	1	1	Q_DAY_CHOOSE1	48	48	0	0	47	7091	7092	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	_F_FLEX_000	_F_HAPPY_000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0.5	1.0	0	1.00.0000	1.00.0000	1.00.0000	1.00.0000
7091	6	1	0	Q_DAY_CHOOSE2	48	48	0	0	7090	2500455	15	2065	7092	0	0	0	0	0	0	0	0	0	0	0	0	0	0	_F_TALK_000	_F_FLEX_000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.8500000238418579	0.10000000149011612	0.10000000149011612	0	1.00.0000	1.00.0000	1.00.0000	1.00.0000
7093	25	0	0	Q_ENTER_INSTANCE3	48	48	0	0	7091	2065	2500455	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	_F_TALK_000	_F_TALK_000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0	1.00.0000	1.00.0000	1.00.0000	1.00.0000
7098	6	1	1	Q_DAY_CHOOSE1	50	50	0	0	0	7099	7100	2605521	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	_F_FLEX_000	_F_HAPPY_000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0.5	1.0	0	1.02.0000	1.02.0000	1.02.0000	1.02.0000
7099	6	1	0	Q_DAY_CHOOSE2	50	50	0	0	7098	2500457	10	2069	7100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	_F_TALK_000	_F_FLEX_000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.8500000238418579	0.10000000149011612	0.10000000149011612	0	1.02.0000	1.02.0000	1.02.0000	1.02.0000
7101	25	0	0	Q_ENTER_INSTANCE3	50	50	0	0	7099	2069	2500457	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	_F_TALK_000	_F_TALK_000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0	1.02.0000	1.02.0000	1.02.0000	1.02.0000
7102	6	1	1	Q_DAY_CHOOSE1	50	50	0	0	0	7103	7104	2605522	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	_F_FLEX_000	_F_HAPPY_000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0.5	1.0	0	1.02.0000	1.02.0000	1.02.0000	1.02.0000
7103	6	1	0	Q_DAY_CHOOSE2	50	50	0	0	7102	2500458	15	2071	7104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	_F_TALK_000	_F_FLEX_000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.8500000238418579	0.10000000149011612	0.10000000149011612	0	1.02.0000	1.02.0000	1.02.0000	1.02.0000
7105	25	0	0	Q_ENTER_INSTANCE3	50	50	0	0	7103	2071	2500458	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	_F_TALK_000	_F_TALK_000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0	1.02.0000	1.02.0000	1.02.0000	1.02.0000
7106	6	1	1	Q_DAY_CHOOSE1	50	50	0	0	0	7107	7108	2605523	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	_F_FLEX_000	_F_HAPPY_000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0.5	1.0	0	1.02.0000	1.02.0000	1.02.0000	1.02.0000
7107	6	1	0	Q_DAY_CHOOSE2	50	50	0	0	7106	2500459	15	2073	7108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	_F_TALK_000	_F_FLEX_000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.8500000238418579	0.10000000149011612	0.10000000149011612	0	1.02.0000	1.02.0000	1.02.0000	1.02.0000
7109	25	0	0	Q_ENTER_INSTANCE3	50	50	0	0	7107	2073	2500459	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	_F_TALK_000	_F_TALK_000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0	1.02.0000	1.02.0000	1.02.0000	1.02.0000
7110	6	1	1	Q_DAY_CHOOSE1	50	50	0	0	0	7111	7112	2605524	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	_F_FLEX_000	_F_HAPPY_000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0.5	1.0	0	1.02.0000	1.02.0000	1.02.0000	1.02.0000
7111	6	1	0	Q_DAY_CHOOSE2	50	50	0	0	7110	2500460	15	2075	7112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	_F_TALK_000	_F_FLEX_000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.8500000238418579	0.10000000149011612	0.10000000149011612	0	1.02.0000	1.02.0000	1.02.0000	1.02.0000
7113	25	0	0	Q_ENTER_INSTANCE3	50	50	0	0	7111	2075	2500460	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	_F_TALK_000	_F_TALK_000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0	1.02.0000	1.02.0000	1.02.0000	1.02.0000
7114	6	1	1	Q_DAY_CHOOSE1	50	50	0	0	0	7115	7116	2605525	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	_F_TALK_000	_F_FLEX_000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0.5	1.0	0	1.02.0000	1.02.0000	1.02.0000	1.02.0000
7115	6	1	0	Q_DAY_CHOOSE2	50	50	0	0	7114	2500461	10	2062	7116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	_F_TALK_000	_F_TALK_000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.8500000238418579	0.10000000149011612	0.10000000149011612	0	1.02.0000	1.02.0000	1.02.0000	1.02.0000
7117	25	0	0	Q_ENTER_INSTANCE3	50	50	0	0	7115	2062	2500461	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	_F_TALK_000	_F_FLEX_000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0	1.02.0000	1.02.0000	1.02.0000	1.02.0000
7118	6	1	1	Q_DAY_CHOOSE1	50	50	0	0	0	7119	7120	2605526	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	_F_TALK_000	_F_FLEX_000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0.5	1.0	0	1.02.0000	1.02.0000	1.02.0000	1.02.0000
7119	6	1	0	Q_DAY_CHOOSE2	50	50	0	0	7118	2500462	10	2064	7120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	_F_TALK_000	_F_TALK_000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.8500000238418579	0.10000000149011612	0.10000000149011612	0	1.02.0000	1.02.0000	1.02.0000	1.02.0000
7121	25	0	0	Q_ENTER_INSTANCE3	50	50	0	0	7119	2064	2500462	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	_F_TALK_000	_F_TALK_000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0	1.02.0000	1.02.0000	1.02.0000	1.02.0000
7122	6	1	1	Q_DAY_CHOOSE1	50	50	0	0	0	7123	7124	2605538	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	_F_TALK_000	_F_FLEX_000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0.5	1.0	0	1.02.0000	1.02.0000	1.02.0000	1.02.0000
7123	6	1	0	Q_DAY_CHOOSE2	50	50	0	0	7122	2500463	10	2066	7124	0	0	0	0	0	0	0	0	0	0	0	0	0	0	_F_TALK_000	_F_TALK_000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.8500000238418579	0.10000000149011612	0.10000000149011612	0	1.02.0000	1.02.0000	1.02.0000	1.02.0000
7125	25	0	0	Q_ENTER_INSTANCE3	50	50	0	0	7123	2066	2500463	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	_F_TALK_000	_F_TALK_000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0	1.02.0000	1.02.0000	1.02.0000	1.02.0000
7126	6	1	1	Q_DAY_CHOOSE1	50	50	0	0	0	7127	7128	2605539	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	_F_TALK_000	_F_FLEX_000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0.5	1.0	0	1.02.0000	1.02.0000	1.02.0000	1.02.0000
7127	6	1	0	Q_DAY_CHOOSE2	50	50	0	0	7126	2500464	14	2068	7128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	_F_TALK_000	_F_TALK_000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.8500000238418579	0.10000000149011612	0.10000000149011612	0	1.02.0000	1.02.0000	1.02.0000	1.02.0000
7129	25	0	0	Q_ENTER_INSTANCE3	50	50	0	0	7127	2068	2500464	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	_F_TALK_000	_F_TALK_000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0	1.02.0000	1.02.0000	1.02.0000	1.02.0000
7130	6	1	1	Q_DAY_CHOOSE1	50	50	0	0	0	7131	7132	2605527	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	_F_TALK_000	_F_FLEX_000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0.5	1.0	0	1.02.0000	1.02.0000	1.02.0000	1.02.0000
7131	6	1	0	Q_DAY_CHOOSE2	50	50	0	0	7130	2500465	15	2070	7132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	_F_TALK_000	_F_TALK_000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.8500000238418579	0.10000000149011612	0.10000000149011612	0	1.02.0000	1.02.0000	1.02.0000	1.02.0000
7133	25	0	0	Q_ENTER_INSTANCE3	50	50	0	0	7131	2070	2500465	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	_F_TALK_000	_F_FLEX_000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0	1.02.0000	1.02.0000	1.02.0000	1.02.0000
7134	6	1	1	Q_DAY_CHOOSE1	50	50	0	0	0	7135	7136	2605528	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	_F_TALK_000	_F_FLEX_000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0.5	1.0	0	1.02.0000	1.02.0000	1.02.0000	1.02.0000
7135	6	1	0	Q_DAY_CHOOSE2	50	50	0	0	7134	2500466	25	2072	7136	0	0	0	0	0	0	0	0	0	0	0	0	0	0	_F_TALK_000	_F_TALK_000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.8500000238418579	0.10000000149011612	0.10000000149011612	0	1.02.0000	1.02.0000	1.02.0000	1.02.0000
7137	25	0	0	Q_ENTER_INSTANCE3	50	50	0	0	7135	2072	2500466	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	_F_TALK_000	_F_TALK_000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0	1.02.0000	1.02.0000	1.02.0000	1.02.0000
7138	6	1	1	Q_DAY_CHOOSE1	50	50	0	0	0	7139	7140	2605529	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	_F_TALK_000	_F_FLEX_000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0.5	1.0	0	1.02.0000	1.02.0000	1.02.0000	1.02.0000
7139	6	1	0	Q_DAY_CHOOSE2	50	50	0	0	7138	2500467	15	2074	7140	0	0	0	0	0	0	0	0	0	0	0	0	0	0	_F_TALK_000	_F_FLEX_000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.8500000238418579	0.10000000149011612	0.10000000149011612	0	1.02.0000	1.02.0000	1.02.0000	1.02.0000
7141	25	0	0	Q_ENTER_INSTANCE3	50	50	0	0	7139	2074	2500467	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	_F_TALK_000	_F_TALK_000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0	1.02.0000	1.02.0000	1.02.0000	1.02.0000
7142	6	1	1	Q_DAY_CHOOSE1	50	50	0	0	0	7143	7144	2605530	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	_F_TALK_000	_F_FLEX_000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0.5	1.0	0	1.02.0000	1.02.0000	1.02.0000	1.02.0000
7143	6	1	0	Q_DAY_CHOOSE2	50	50	0	0	7142	2500468	15	2076	7144	0	0	0	0	0	0	0	0	0	0	0	0	0	0	_F_TALK_000	_F_TALK_000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.8500000238418579	0.10000000149011612	0.10000000149011612	0	1.02.0000	1.02.0000	1.02.0000	1.02.0000
7145	25	0	0	Q_ENTER_INSTANCE3	50	50	0	0	7143	2076	2500468	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	_F_TALK_000	_F_TALK_000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0	1.02.0000	1.02.0000	1.02.0000	1.02.0000
7146	6	1	1	Q_DAY_CHOOSE1	50	50	0	0	0	7147	7148	2605531	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	_F_TALK_000	_F_FLEX_000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0.5	1.0	0	1.02.0000	1.02.0000	1.02.0000	1.02.0000
7147	6	1	0	Q_DAY_CHOOSE2	50	50	0	0	7146	2500469	20	2077	7148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	_F_TALK_000	_F_TALK_000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.8500000238418579	0.10000000149011612	0.10000000149011612	0	1.02.0000	1.02.0000	1.02.0000	1.02.0000
7149	25	0	0	Q_ENTER_INSTANCE3	50	50	0	0	7147	2077	2500469	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	_F_TALK_000	_F_TALK_000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0	1.02.0000	1.02.0000	1.02.0000	1.02.0000
7150	6	1	1	Q_DAY_CHOOSE1	50	50	0	0	0	7151	7152	2605532	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	_F_TALK_000	_F_FLEX_000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0.5	1.0	0	1.02.0000	1.02.0000	1.02.0000	1.02.0000
7151	6	1	0	Q_DAY_CHOOSE2	50	50	0	0	7150	2500470	15	2078	7152	0	0	0	0	0	0	0	0	0	0	0	0	0	0	_F_TALK_000	_F_TALK_000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.8500000238418579	0.10000000149011612	0.10000000149011612	0	1.02.0000	1.02.0000	1.02.0000	1.02.0000
7153	25	0	0	Q_ENTER_INSTANCE3	50	50	0	0	7151	2078	2500470	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	_F_TALK_000	_F_TALK_000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0	1.02.0000	1.02.0000	1.02.0000	1.02.0000
7154	6	1	1	Q_DAY_CHOOSE1	50	50	0	0	0	7155	7156	2605533	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	_F_TALK_000	_F_FLEX_000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0.5	1.0	0	1.02.0000	1.02.0000	1.02.0000	1.02.0000
7155	6	1	0	Q_DAY_CHOOSE2	50	50	0	0	7154	2500471	20	2079	7156	0	0	0	0	0	0	0	0	0	0	0	0	0	0	_F_TALK_000	_F_TALK_000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.8500000238418579	0.10000000149011612	0.10000000149011612	0	1.02.0000	1.02.0000	1.02.0000	1.02.0000
7157	25	0	0	Q_ENTER_INSTANCE3	50	50	0	0	7155	2079	2500471	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	_F_TALK_000	_F_TALK_000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0	1.02.0000	1.02.0000	1.02.0000	1.02.0000
7158	6	1	0	Q_DAY_CON1	50	50	0	933	0	2400846	2605520	2605521	2605522	2605523	2605524	2605525	2605526	2605527	2605528	0	0	0	0	0	0	0	0	_F_TALK_000	_F_TALK_000	2400846	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0.5	1.0	0	1.04.0000	1.04.0000	1.04.0000	1.04.0000
7159	6	1	0	Q_DAY_GATHER1	40	40	0	948	2605503	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	_F_TALK_000	_F_TALK_000	2413007	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.8500000238418579	0.10000000149011612	0.10000000149011612	0	1.05.0000	1.05.0000	1.05.0000	1.05.0000
7160	6	1	0	Q_WEEK2_KILL6	40	40	0	0	64	15	2500637	15	49	2	5	0	0	0	0	0	0	0	0	0	0	0	0	_F_TALK_000	_F_TALK_000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0.5	1.0	0	OUT	1.07.0000	1.07.0000	1.07.0000
7161	6	1	0	Q_WEEK2_KILL6	50	50	0	0	94	15	2500638	15	64	2	5	0	0	0	0	0	0	0	0	0	0	0	0	_F_TALK_000	_F_TALK_000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0.5	1.0	0	OUT	1.07.0000	1.07.0000	1.07.0000
7162	6	1	0	Q_WEEK2_KILL6	65	65	0	0	139	15	2500639	15	74	2	5	0	0	0	0	0	0	0	0	0	0	0	0	_F_TALK_000	_F_TALK_000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0.5	1.0	0	OUT	1.07.0000	1.07.0000	1.07.0000
7163	6	1	0	Q_WEEK2_KILL6	75	75	0	0	224	20	2500640	15	79	2	5	0	0	0	0	0	0	0	0	0	0	0	0	_F_TALK_000	_F_TALK_000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0.5	1.0	0	OUT	1.07.0000	1.07.0000	1.07.0000
7164	6	1	0	Q_WEEK2_KILL6	81	81	0	0	389	20	2500641	15	89	2	5	0	0	0	0	0	0	0	0	0	0	0	0	_F_TALK_000	_F_TALK_000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0.5	1.0	0	OUT	1.07.0000	1.07.0000	1.07.0000
7165	6	1	0	Q_WEEK2_KILL6	90	90	0	0	276	20	2500642	15	94	2	5	0	0	0	0	0	0	0	0	0	0	0	0	_F_TALK_000	_F_TALK_000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0.5	1.0	0	OUT	1.07.0000	1.07.0000	1.07.0000
7166	6	1	0	Q_WEEK2_KILL6	95	95	0	0	309	25	2500643	15	99	2	5	0	0	0	0	0	0	0	0	0	0	0	0	_F_TALK_000	_F_TALK_000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0.5	1.0	0	OUT	1.07.0000	1.07.0000	1.07.0000
7167	6	1	0	Q_WEEK2_KILL6	100	100	0	0	671	25	2500644	15	104	2	5	0	0	0	0	0	0	0	0	0	0	0	0	_F_TALK_000	_F_TALK_000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0.5	1.0	0	OUT	1.07.0000	1.07.0000	1.07.0000
7168	6	1	0	Q_WEEK2_KILL6	105	105	0	0	346	25	2500645	15	114	2	5	0	0	0	0	0	0	0	0	0	0	0	0	_F_TALK_000	_F_TALK_000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0.5	1.0	0	OUT	1.07.0000	1.07.0000	1.07.0000
7169	6	1	0	Q_WEEK2_KILL6	112	112	0	0	425	30	2500646	15	117	2	5	0	0	0	0	0	0	0	0	0	0	0	0	_F_TALK_000	_F_TALK_000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0.5	1.0	0	OUT	1.07.0000	1.07.0000	1.07.0000
7170	6	1	0	Q_WEEK2_KILL6	118	118	0	0	456	30	2500647	15	120	2	5	0	0	0	0	0	0	0	0	0	0	0	0	_F_TALK_000	_F_TALK_000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0.5	1.0	0	OUT	1.07.0000	1.07.0000	1.07.0000
7171	6	1	0	Q_WEEK2_KILL6	118	118	0	0	501	30	2500648	15	120	2	5	0	0	0	0	0	0	0	0	0	0	0	0	_F_TALK_000	_F_TALK_000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0.5	1.0	0	OUT	1.07.0000	1.07.0000	1.07.0000
