n_ID	n_CLINE_TYPE	n_CREATURE_TYPE	n_TACTIC_AI	n_LEADER_BK1	n_LEADER_BK2	n_LEADER_BK3	n_CREW1	n_CREW1_NUMBER	n_CREW2	n_CREW2_NUMBER	n_CREW3	n_CREW3_NUMBER	n_CREW4	n_CREW4_NUMBER	n_CREW5	n_CREW5_NUMBER	n_CREW6	n_CREW6_NUMBER
50180	866	1	1	3015	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50181	866	2	1	3016	0	0	3015	1	0	0	0	0	0	0	0	0	0	0
50182	866	3	1	3017	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50183	866	4	1	3018	0	0	3017	2	0	0	0	0	0	0	0	0	0	0
50184	866	5	1	3019	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50200	867	1	1	3020	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50201	867	2	1	3021	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50202	867	3	1	3023	0	0	3022	2	0	0	0	0	0	0	0	0	0	0
50203	867	4	1	3023	0	0	3023	1	0	0	0	0	0	0	0	0	0	0
50204	867	5	1	3024	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50220	868	1	1	3025	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50221	868	2	1	3026	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50222	868	3	1	3028	0	0	3027	1	0	0	0	0	0	0	0	0	0	0
50223	868	4	1	3028	0	0	3027	2	0	0	0	0	0	0	0	0	0	0
50224	868	5	1	3029	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50240	869	1	1	3031	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50241	869	2	1	3032	0	0	3030	2	0	0	0	0	0	0	0	0	0	0
50242	869	3	1	3032	0	0	3032	1	0	0	0	0	0	0	0	0	0	0
50243	869	4	1	3033	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50260	870	1	1	3034	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50280	871	1	1	2067	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50281	871	2	1	2067	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50282	871	3	1	3035	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50283	871	4	1	3035	0	0	3035	2	0	0	0	0	0	0	0	0	0	0
50284	871	5	1	3036	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50285	871	6	1	3037	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50286	871	7	1	3038	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50300	872	1	1	3039	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50301	872	2	1	3040	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50302	872	3	1	3041	0	0	3040	1	0	0	0	0	0	0	0	0	0	0
50303	872	4	1	3042	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50304	872	5	1	3043	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50320	873	1	1	2067	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50321	873	2	1	2067	0	0	2067	1	0	0	0	0	0	0	0	0	0	0
50322	873	3	1	3044	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50323	873	4	1	3045	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50324	873	5	1	3144	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50340	874	1	1	3046	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50341	874	2	1	3047	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50342	874	3	1	3048	0	0	2030	3	0	0	0	0	0	0	0	0	0	0
50343	874	4	1	3049	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50344	874	5	1	3050	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50360	875	1	1	3051	0	0	3051	1	0	0	0	0	0	0	0	0	0	0
50361	875	2	1	3051	0	0	3051	1	0	0	0	0	0	0	0	0	0	0
50362	875	3	1	3051	0	0	3051	1	0	0	0	0	0	0	0	0	0	0
50363	875	4	1	3054	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50380	876	1	1	3055	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50381	876	2	1	3055	0	0	3055	1	0	0	0	0	0	0	0	0	0	0
50382	876	3	1	3056	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50383	876	4	1	3056	0	0	3056	1	0	0	0	0	0	0	0	0	0	0
50384	876	5	1	3057	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50400	877	1	1	3058	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50401	877	2	1	3060	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50402	877	3	1	3059	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50403	877	4	1	2030	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50404	877	5	1	3062	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50420	878	1	1	3063	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50421	878	2	1	3064	0	0	3064	2	0	0	0	0	0	0	0	0	0	0
50422	878	3	1	3064	0	0	3064	2	0	0	0	0	0	0	0	0	0	0
50423	878	4	1	3064	0	0	3064	2	0	0	0	0	0	0	0	0	0	0
50424	878	6	1	3064	0	0	3064	1	0	0	0	0	0	0	0	0	0	0
50440	879	1	1	3065	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50441	879	2	1	3066	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50442	879	3	1	3067	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50460	880	1	1	3068	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50461	880	2	1	3068	0	0	3068	1	0	0	0	0	0	0	0	0	0	0
50462	880	3	1	3069	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50463	880	4	1	3069	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50464	880	5	1	3070	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50465	880	6	1	3070	0	0	3070	1	0	0	0	0	0	0	0	0	0	0
50466	880	7	1	3071	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50467	880	8	1	3072	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50480	881	1	1	3073	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50481	881	2	1	3074	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50482	881	3	1	3075	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50483	881	4	1	3076	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50484	881	5	1	3077	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50500	882	1	1	3078	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50501	882	2	1	3078	0	0	3078	1	0	0	0	0	0	0	0	0	0	0
50502	882	3	1	3079	0	0	3079	1	0	0	0	0	0	0	0	0	0	0
50503	882	4	1	3079	0	0	3079	2	0	0	0	0	0	0	0	0	0	0
50504	882	5	1	3080	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50505	882	6	1	3081	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50506	882	7	1	3082	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50520	3031	1	1	569	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50521	3031	2	1	570	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50522	3031	3	1	571	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50523	3031	4	1	842	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50524	3031	5	1	780	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50525	3031	6	1	781	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50540	3032	1	1	573	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50541	3032	2	1	848	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50542	3032	3	1	575	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50543	3032	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50560	3033	1	1	577	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50561	3033	2	1	578	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50580	3034	1	1	579	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50581	3034	2	1	580	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50600	3035	1	1	581	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50601	3035	2	1	582	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50602	3035	3	1	782	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50620	3036	1	1	583	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50640	3037	1	1	585	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50660	3038	1	1	587	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50661	3038	2	1	588	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50662	3038	3	1	589	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50663	3038	4	1	590	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50680	3039	1	1	591	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50681	3039	2	1	592	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50682	3039	3	1	593	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50700	3040	1	1	617	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50701	3040	2	1	618	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50702	3040	3	1	619	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50720	3041	1	1	594	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50721	3041	2	1	595	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50722	3041	3	1	596	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50723	3041	4	1	597	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50740	3042	1	1	598	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50741	3042	2	1	599	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50742	3042	3	1	600	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50743	3042	4	1	783	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50760	3043	1	1	601	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50761	3043	2	1	602	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50780	3044	1	1	603	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50781	3044	2	1	604	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50800	3045	1	1	605	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50801	3045	2	1	606	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50820	3046	1	1	607	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50821	3046	2	1	608	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50840	3047	1	1	711	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50841	3047	2	1	712	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50860	3048	1	1	713	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50861	3048	2	1	714	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50862	3048	3	1	784	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50880	3049	1	1	715	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50881	3049	2	1	716	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50882	3049	3	1	736	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50883	3049	4	1	737	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50900	3050	1	1	734	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50901	3050	2	1	735	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50902	3050	3	1	738	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50903	3050	4	1	739	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50920	3051	1	1	785	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50921	3051	2	1	786	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50940	3052	1	1	787	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50960	3053	1	1	789	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50961	3053	2	1	790	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50962	3053	3	1	791	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50963	3053	4	1	792	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50980	3054	1	1	793	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50981	3054	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50982	3054	3	1	795	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51000	3055	1	1	777	778	777	777	1	778	2	0	0	0	0	0	0	0	0
51001	3055	2	1	777	778	775	777	1	778	1	775	1	0	0	0	0	0	0
51002	3055	3	1	779	776	775	775	1	779	1	776	1	0	0	0	0	0	0
51003	3055	4	1	779	779	776	776	2	779	1	0	0	0	0	0	0	0	0
51004	3055	5	1	776	776	772	772	1	776	1	779	1	774	1	0	0	0	0
51005	3055	6	1	772	772	779	773	1	774	2	779	1	0	0	0	0	0	0
51006	3055	7	1	853	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51020	3056	1	1	3083	0	0	3084	1	0	0	0	0	0	0	0	0	0	0
51021	3056	2	1	3086	0	0	3085	1	0	0	0	0	0	0	0	0	0	0
51022	3056	3	1	3087	0	0	3084	1	3088	1	0	0	0	0	0	0	0	0
51023	3056	4	1	3085	0	0	3085	1	0	0	0	0	0	0	0	0	0	0
51024	3056	5	1	3089	0	0	3087	2	3088	1	0	0	0	0	0	0	0	0
51025	3056	6	1	3090	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51026	3056	7	1	3091	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51040	3057	1	1	3092	0	0	3093	1	3092	1	0	0	0	0	0	0	0	0
51041	3057	2	1	3092	0	0	3093	1	3094	1	0	0	0	0	0	0	0	0
51042	3057	3	1	3095	0	0	3093	1	3094	1	0	0	0	0	0	0	0	0
51043	3057	4	1	3095	0	0	3094	1	3095	1	0	0	0	0	0	0	0	0
51044	3057	5	1	3096	0	0	3094	2	3095	2	0	0	0	0	0	0	0	0
51045	3057	6	1	3097	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51046	3057	7	1	3098	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51047	3057	8	1	3099	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51060	3058	1	1	3100	0	0	3101	1	0	0	0	0	0	0	0	0	0	0
51061	3058	2	1	3102	0	0	3103	1	0	0	0	0	0	0	0	0	0	0
51062	3058	3	1	3109	0	0	3102	2	3105	1	0	0	0	0	0	0	0	0
51063	3058	4	1	3106	0	0	3105	2	3106	1	0	0	0	0	0	0	0	0
51064	3058	5	1	3107	0	0	3108	2	3106	2	0	0	0	0	0	0	0	0
51065	3058	6	1	3104	0	0	3107	2	3108	2	0	0	0	0	0	0	0	0
51066	3058	7	1	3110	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51067	3058	8	1	3111	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51080	3059	1	1	3112	0	0	3112	1	0	0	0	0	0	0	0	0	0	0
51081	3059	2	1	3113	0	0	3112	1	0	0	0	0	0	0	0	0	0	0
51082	3059	3	1	3115	0	0	3113	2	0	0	0	0	0	0	0	0	0	0
51083	3059	4	1	3115	0	0	3114	1	3115	1	0	0	0	0	0	0	0	0
51084	3059	5	1	3114	0	0	3114	1	0	0	0	0	0	0	0	0	0	0
51085	3059	6	1	3116	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51086	3059	7	1	3117	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51100	3060	1	1	3119	0	0	3118	2	0	0	0	0	0	0	0	0	0	0
51101	3060	2	1	3120	0	0	3119	2	0	0	0	0	0	0	0	0	0	0
51102	3060	3	1	3121	0	0	3121	1	3119	2	0	0	0	0	0	0	0	0
51103	3060	4	1	3121	0	0	3121	1	3122	2	0	0	0	0	0	0	0	0
51104	3060	5	1	3123	0	0	3121	2	3122	2	0	0	0	0	0	0	0	0
51105	3060	6	1	3124	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51106	3060	7	1	3125	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51120	3061	1	1	3127	0	0	3126	2	0	0	0	0	0	0	0	0	0	0
51121	3061	2	1	3128	0	0	3127	2	0	0	0	0	0	0	0	0	0	0
51122	3061	3	1	3129	0	0	3127	2	3128	1	0	0	0	0	0	0	0	0
51123	3061	4	1	3129	0	0	3129	2	3127	1	0	0	0	0	0	0	0	0
51124	3061	5	1	3130	0	0	3129	2	3127	2	0	0	0	0	0	0	0	0
51125	3061	6	1	3131	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51140	3062	1	1	3132	0	0	3132	1	3133	1	0	0	0	0	0	0	0	0
51141	3062	2	1	3133	0	0	3134	2	0	0	0	0	0	0	0	0	0	0
51142	3062	3	1	3135	0	0	3135	1	3133	1	3134	1	0	0	0	0	0	0
51143	3062	4	1	3135	0	0	3135	1	3136	1	3137	2	0	0	0	0	0	0
51144	3062	5	1	3138	0	0	3138	1	3136	2	3137	1	0	0	0	0	0	0
51145	3062	6	1	3143	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51146	3062	7	1	3142	0	0	3139	1	3140	1	3141	1	0	0	0	0	0	0
51160	3063	1	1	3421	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51161	3063	2	1	3423	0	0	3422	1	0	0	0	0	0	0	0	0	0	0
51162	3063	3	1	3424	0	0	3423	1	0	0	0	0	0	0	0	0	0	0
51163	3063	4	1	3425	0	0	3424	1	0	0	0	0	0	0	0	0	0	0
51164	3063	5	1	3426	0	0	3425	2	0	0	0	0	0	0	0	0	0	0
51165	3063	6	1	3201	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51166	3063	7	1	3203	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51180	3064	1	1	3427	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51181	3064	2	1	3429	0	0	3428	1	0	0	0	0	0	0	0	0	0	0
51182	3064	3	1	3429	0	0	3429	1	0	0	0	0	0	0	0	0	0	0
51183	3064	4	1	3430	0	0	3428	1	0	0	0	0	0	0	0	0	0	0
51184	3064	5	1	3423	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51200	3065	1	1	3431	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51201	3065	2	1	3434	0	0	3431	1	0	0	0	0	0	0	0	0	0	0
51202	3065	3	1	3435	0	0	3433	1	0	0	0	0	0	0	0	0	0	0
51203	3065	4	1	3434	0	0	3432	1	0	0	0	0	0	0	0	0	0	0
51204	3065	5	1	3428	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51220	3066	1	1	3436	0	0	3436	1	0	0	0	0	0	0	0	0	0	0
51221	3066	2	1	3437	0	0	3436	1	0	0	0	0	0	0	0	0	0	0
51222	3066	3	1	3438	0	0	3437	1	0	0	0	0	0	0	0	0	0	0
51223	3066	4	1	3439	0	0	3438	1	3437	1	0	0	0	0	0	0	0	0
51224	3066	5	1	3206	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51225	3066	6	1	3207	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51240	3067	1	1	3440	0	0	3441	1	0	0	0	0	0	0	0	0	0	0
51241	3067	2	1	3442	0	0	3442	1	0	0	0	0	0	0	0	0	0	0
51242	3067	3	1	3443	0	0	3440	1	3440	1	0	0	0	0	0	0	0	0
51243	3067	4	1	3443	0	0	3441	1	3441	1	0	0	0	0	0	0	0	0
51244	3067	5	1	3444	0	0	3442	1	3442	1	0	0	0	0	0	0	0	0
51245	3067	6	1	3215	0	0	3442	1	3442	1	0	0	0	0	0	0	0	0
51246	3067	7	1	3208	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51260	3068	1	1	3445	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51261	3068	2	1	3446	0	0	3445	1	0	0	0	0	0	0	0	0	0	0
51262	3068	3	1	3447	0	0	3445	1	0	0	0	0	0	0	0	0	0	0
51263	3068	4	1	3447	0	0	3446	1	0	0	0	0	0	0	0	0	0	0
51264	3068	5	1	3216	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51280	3069	1	1	3448	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51281	3069	2	1	3448	0	0	3448	1	0	0	0	0	0	0	0	0	0	0
51282	3069	3	1	3449	0	0	3448	1	0	0	0	0	0	0	0	0	0	0
51283	3069	4	1	3450	0	0	3449	1	0	0	0	0	0	0	0	0	0	0
51284	3069	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51285	3069	6	1	3218	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51286	3069	7	1	3443	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51287	3069	8	1	3445	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51288	3069	9	1	3258	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51300	3070	1	1	3451	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51301	3070	2	1	3452	0	0	3451	1	0	0	0	0	0	0	0	0	0	0
51302	3070	3	1	3453	0	0	3451	1	0	0	0	0	0	0	0	0	0	0
51303	3070	4	1	3454	0	0	3452	1	3451	1	0	0	0	0	0	0	0	0
51304	3070	5	1	3455	0	0	3452	1	3452	1	0	0	0	0	0	0	0	0
51320	3071	1	1	3456	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51321	3071	2	1	3457	0	0	3456	1	0	0	0	0	0	0	0	0	0	0
51322	3071	3	1	3458	0	0	3457	1	0	0	0	0	0	0	0	0	0	0
51323	3071	4	1	3459	0	0	3458	1	0	0	0	0	0	0	0	0	0	0
51324	3071	5	1	3460	0	0	3458	1	3458	1	0	0	0	0	0	0	0	0
51325	3071	6	1	3223	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51340	3072	1	1	3461	0	0	3462	1	0	0	0	0	0	0	0	0	0	0
51341	3072	2	1	3463	0	0	3461	1	3461	1	0	0	0	0	0	0	0	0
51342	3072	3	1	3465	0	0	3465	1	3463	1	0	0	0	0	0	0	0	0
51343	3072	4	1	3465	0	0	3465	1	3464	1	0	0	0	0	0	0	0	0
51344	3072	5	1	3466	0	0	3464	1	3464	1	0	0	0	0	0	0	0	0
51345	3072	6	1	3225	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51360	3073	1	1	3467	0	0	3467	1	0	0	0	0	0	0	0	0	0	0
51361	3073	2	1	3468	0	0	3468	1	0	0	0	0	0	0	0	0	0	0
51362	3073	3	1	3471	0	0	3470	1	3470	1	0	0	0	0	0	0	0	0
51363	3073	4	1	3472	0	0	3470	1	3470	1	0	0	0	0	0	0	0	0
51364	3073	5	1	3473	0	0	3469	1	3469	1	0	0	0	0	0	0	0	0
51365	3073	6	1	3474	0	0	3470	1	3469	1	0	0	0	0	0	0	0	0
51366	3073	7	1	3226	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51367	3073	8	1	3228	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51380	3074	1	1	3475	0	0	3475	1	0	0	0	0	0	0	0	0	0	0
51381	3074	2	1	3476	0	0	3476	1	0	0	0	0	0	0	0	0	0	0
51382	3074	3	1	3477	0	0	3477	1	0	0	0	0	0	0	0	0	0	0
51383	3074	4	1	3478	0	0	3478	1	0	0	0	0	0	0	0	0	0	0
51384	3074	5	1	3212	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51385	3074	6	1	3213	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51386	3074	7	1	3250	3251	3252	0	0	0	0	0	0	0	0	0	0	0	0
51387	3074	8	1	3253	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51388	3074	9	1	3254	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51389	3074	10	1	3255	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51390	3074	11	1	3214	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51400	3075	1	1	3479	0	0	3480	1	0	0	0	0	0	0	0	0	0	0
51401	3075	2	1	3481	0	0	3480	1	0	0	0	0	0	0	0	0	0	0
51402	3075	3	1	3482	0	0	3480	1	0	0	0	0	0	0	0	0	0	0
51403	3075	4	1	3483	0	0	3482	1	0	0	0	0	0	0	0	0	0	0
51420	3076	1	1	3484	0	0	3485	1	0	0	0	0	0	0	0	0	0	0
51421	3076	2	1	3486	0	0	3485	1	0	0	0	0	0	0	0	0	0	0
51422	3076	3	1	3488	0	0	3487	1	3487	1	0	0	0	0	0	0	0	0
51423	3076	4	1	3489	0	0	3488	1	3488	1	0	0	0	0	0	0	0	0
51424	3076	5	1	3490	0	0	3489	1	3489	1	0	0	0	0	0	0	0	0
51425	3076	6	1	3231	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51426	3076	7	1	3232	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51440	3077	1	1	3492	0	0	3491	1	0	0	0	0	0	0	0	0	0	0
51441	3077	2	1	3492	0	0	3491	1	3491	1	0	0	0	0	0	0	0	0
51442	3077	3	1	3493	0	0	3492	1	3492	1	0	0	0	0	0	0	0	0
51443	3077	4	1	3494	0	0	3494	1	3493	1	0	0	0	0	0	0	0	0
51444	3077	5	1	3495	0	0	3495	1	3493	1	0	0	0	0	0	0	0	0
51445	3077	6	1	3234	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51446	3077	7	1	3496	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51447	3077	8	1	3497	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51460	3078	1	1	3498	0	0	3498	1	0	0	0	0	0	0	0	0	0	0
51461	3078	2	1	3499	0	0	3499	1	3498	1	0	0	0	0	0	0	0	0
51462	3078	3	1	3499	0	0	3499	1	3500	1	0	0	0	0	0	0	0	0
51463	3078	4	1	3451	0	0	3451	1	3500	1	0	0	0	0	0	0	0	0
51464	3078	5	1	3502	0	0	3501	1	3501	1	0	0	0	0	0	0	0	0
51465	3078	6	1	3503	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51466	3078	7	1	3236	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51467	3078	8	1	3236	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51480	3079	1	1	3505	0	0	3504	1	3504	1	0	0	0	0	0	0	0	0
51481	3079	2	1	3505	0	0	3505	1	3504	1	3504	1	0	0	0	0	0	0
51482	3079	3	1	3506	0	0	3505	1	3505	1	3504	1	0	0	0	0	0	0
51483	3079	4	1	3507	0	0	3507	1	3504	1	3504	1	0	0	0	0	0	0
51484	3079	5	1	3507	0	0	3507	1	3506	1	3506	1	0	0	0	0	0	0
51485	3079	6	1	3508	0	0	3507	1	3506	2	0	0	0	0	0	0	0	0
51486	3079	7	1	3509	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51487	3079	8	1	3510	3511	0	0	0	0	0	0	0	0	0	0	0	0	0
51488	3079	9	1	3512	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51489	3079	10	1	3237	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51500	3080	1	1	3513	0	0	3513	1	0	0	0	0	0	0	0	0	0	0
51501	3080	2	1	3513	3514	0	3514	1	0	0	0	0	0	0	0	0	0	0
51502	3080	3	1	3515	0	0	3514	1	3514	1	0	0	0	0	0	0	0	0
51503	3080	4	1	3516	0	0	3515	1	3516	1	0	0	0	0	0	0	0	0
51504	3080	5	1	3240	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51505	3080	6	1	3257	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51506	3081	7	1	3504	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51520	3081	1	1	3517	0	0	3517	1	0	0	0	0	0	0	0	0	0	0
51521	3081	2	1	3518	0	0	3517	1	3517	1	0	0	0	0	0	0	0	0
