n_ID	s_TITLE_BUFF	s_DESCRIPTION	s_CACULATE
19510	Abyss Alien	ค่า HP สูงสุด +$ADD_HPMAX เมื่อ HP สูงกว่า 33% ลดความเสียหายการรับมือ +$ADD_ABSORB_SHIELD, ป้องกันกายภาพและป้องกันเวทย์ +15%	ADD_ABSORB_SHIELD(2); MUL_AC_PHYSICS(1); MUL_AC_MAGIC(1); ADD_HPMAX(1)
19511	Mech Canine	แม่นยำ +20%, กายภาพทะลุเกราะและเวทย์ทะลุเกราะ +$ADD_PENETRATE_PHYSICS, โจมตีหนักกายภาพและโจมตีหนักเวทย์ +20% เมื่อ HP สูงกว่า 66% อัตราคริติคอล +0.4	ADD_MULTIPLY_POWERDAM(2); ADD_HITRATE(2); ADD_PENETRATE_PHYSICS(1); ADD_PENETRATE_MAGIC(1); MUL_DAMPLUS_MAGIC(1); MUL_DAMPLUS_PHYSICS(1)
19512	Fury Murderous	โจมตีหนักกายภาพและโจมตีหนักเวทย์ +20%, เมื่อ HP ต่ำกว่า 33% โจมตีดูดเลือด +66%	DRAIN_LIFE(1); DRAIN_LIFE(1); MUL_DAMPLUS_PHYSICS(1); MUL_DAMPLUS_MAGIC(1)
19513	Red-Hot Sun	โจมตีเวทย์ +$ADD_DAMMIMAGIC, โจมตีหนักเวทย์ +$ADD_DAMPLUS_MAGIC, ใช้สกิลโจมตีสามารถทำให้เป้าหมายได้รับความเสียหายอื่นๆจากโจมตีเวทย์และโจมตีหนักเวทย์ 100% เวลารีเซ็ท 4 วินาที	ADD_DAMMIMAGIC(1); ADD_DAMPLUS_MAGIC(1)
19514	Red-Hot Sun	โจมตีกายภาพ +$ADD_DAMMIPHYSICS, โจมตีหนักกายภาพ +$ADD_DAMPLUS_PHYSICS, หลบหลีก+3%, ใช้สกิลโจมตีสามารถทำให้เป้าหมายได้รับความเสียหายอื่นๆจากโจมตีเวทย์และโจมตีหนักเวทย์ 100% เวลารีเซ็ท 6 วินาที	ADD_DAMMIPHYSICS(1); ADD_DAMPLUS_PHYSICS(1); ADD_DODGE(1)
19515	Red-Hot Sun	โจมตีเวทย์ +$ADD_DAMMIMAGIC, โจมตีหนักเวทย์ +$ADD_DAMPLUS_MAGIC, ใช้สกิลโจมตีสามารถทำให้เป้าหมายได้รับความเสียหายอื่นๆจากโจมตีเวทย์และโจมตีหนักเวทย์ 100%, เวลารีเซ็ท 4 วินาที	ADD_DAMMIMAGIC(1); ADD_DAMPLUS_MAGIC(1)
19516	Red-Hot Sun	กายพื้นฐาน +100%, ป้องกันกายภาพและป้องกันเวทย์ +$ADD_AC_PHYSICS, ลดความเสียหายจากกายภาพและเวทย์ +$ADD_ABSORB_MAGIC เมื่อโดนสกิลโจมตีหรือรักษาจะฟื้นฟูค่ากำลัง 2 แต้ม	ADD_CON(1); ADD_AC_PHYSICS(1); ADD_AC_MAGIC(1); ADD_ABSORB_PHYSICS(1); ADD_ABSORB_MAGIC(1)
19517	Red-Hot Sun	โจมตีหนักกายภาพและโจมตีหนักเวทย์ +$ADD_DAMPLUS_PHYSICS, คริติคอล +5% ใช้สกิลโจมตีสามารถทำให้เป้าหมายได้รับความเสียหายอื่นๆจากโจมตีเวทย์และโจมตีหนักเวทย์ 100% เวลารีเซ็ท 5 วินาที	ADD_DAMPLUS_PHYSICS(1); ADD_DAMPLUS_MAGIC(1); ADD_POWERHIT(2)
19518	Red-Hot Sun	โจมตีกายภาพ +$ADD_DAMMIPHYSICS, โจมตีหนักกายภาพ +$ADD_DAMPLUS_PHYSICS, ความเร็วเคลื่อนที่+90ใช้สกิลโจมตีสามารถทำให้เป้าหมายได้รับความเสียหายอื่นๆจากโจมตีเวทย์และโจมตีหนักเวทย์ 100% เวลารีเซ็ท 6 วินาที	ADD_DAMMIPHYSICS(1); ADD_DAMPLUS_PHYSICS(1); ADD_SPEED_RUN(1)
19996	Set Effect	ใส่ [เครื่องประดับ Hermes] ทั้งชุด, สามารถเพิ่ม:\nอัตราหลบหลีก $ADD_DODGE\nอัตราต้านคริติคอล $ADD_ANTI_POWERHIT\nลดความเสียหายคริติคอล $ADD_ABSORB_POWERDAM	ADD_DODGE(2); ADD_ANTI_POWERHIT(2); ADD_ABSORB_POWERDAM(2)
19997	Set Effect	ใส่ [เครื่องประดับ  Apollo] ทั้งชุด, สามารถเพิ่ม:\nอัตราแม่นยำ $ADD_HITRATE\nอัตราคริติคอล $ADD_POWERHIT\nคูณความเสียหายคริติคอล $ADD_MULTIPLY_POWERDAM	ADD_HITRATE(2); ADD_POWERHIT(2); ADD_MULTIPLY_POWERDAM(2)
19998	Set Effect	ใส่ [เครื่องสวมใส่  Hercules] ทั้งชุด, สามารถเพิ่ม:\nกาย $ADD_CONSITUTION\nป้องกันกายภาพ $ADD_AC_PHYSICS\nป้องกันเวทย์ $ADD_AC_MAGIC\nค่าพลังชีวิตสูงสุด $ADD_HPMAX	ADD_CONSITUTION(1); ADD_AC_PHYSICS(1); ADD_AC_MAGIC(1); ADD_HPMAX(1)
19999	Set Effect	ใส่ [เครื่องสวมใส่  Muse] ทั้งชุด, แต่ละส่วนสามารถเพิ่ม:\nปัญญา $ADD_INTELLECT\nความเสียหายจากเวทย์ $ADD_DAMMIMAGIC\nเวทย์ทะลุเกราะ $ADD_PENETRATE_MAGIC	ADD_INTELLECT(1); ADD_DAMMIMAGIC(1); ADD_PENETRATE_MAGIC(1)
20000	Set Effect	ใส่ [เครื่องสวมใส่ Aris] ทั้งชุด, สามารถเพิ่ม:\nพลัง $ADD_STRENGH\nความเสียหายจากกายภาพ $ADD_DAMMIPHYSICS\nกายภาพทะลุเกราะ $ADD_PENETRATE_PHYSICS	ADD_STRENGH(1); ADD_DAMMIPHYSICS(1); ADD_PENETRATE_PHYSICS(1)
33101	Blazing Armor	แสง/เพิ่มประสิทธิภาพแสง เมื่อโดนโจมตีจะแผดเผาศัตรู 5 คนที่อยู่ในรัศมี 3 เมตร ทำให้เกิดความเสียหายจากเวทย์มน 150% ทุกๆ 5 วินาที	
33102	Ape King Fury	เพิ่มพลังโจมตีกายภาพ 25% และเพิ่มความเร็วในการเคลื่อนที่	MUL_DAMPLUS_PHYSICS(1);ADD_SPEED_RUN(1)
33117	緩速詛咒	移動速度$ADD_SPEED_RUN。	ADD_SPEED_RUN(1)(1)
40017	Blast Gesture	อัตราหลบหลีกของท่าน เพิ่ม $ADD_DODGE อัตราคริติคอลเพิ่ม $ADD_POWERHIT ความเร็วในการฟื้นฟูพลัง $ADD_RECOVER_STAMINA\nเมื่อทำการโจมตีจะยกเลิกทันที	ADD_DODGE(2)(1); ADD_POWERHIT(2)(1); ADD_RECOVER_STAMINA(1)(1)
40018	Skip Step	อัตราหลบหลีกของท่านเพิ่มขึ้น $ADD_DODGE	ADD_DODGE(2)(1)
40019	Breath Attention 	อัตราหลบหลีกของท่านเพิ่มขึ้น $ADD_DODGE	ADD_DODGE(2)(1)
40020	Wake	เพิ่มผลทางกายภาพ เพิ่มโจมตีกายภาพและโจมตีเวทย์ $ADD_DAMMIPHYSICS เพิ่มอัตราต้านมึนงง $ADD_ANTI_STUN	ADD_DAMMIPHYSICS(1)(1); ADD_ANTI_STUN(2)(1)
40021	Fighting Vitality	ทุกครั้งที่ทำการโจมตี, พุ่งแทง, การฟัน จะฟื้นฟูค่าเวทย์ มีพลัง: [Honor] สามารถเพิ่มความเร็วในการฟื้นฟูพลังชีวิต	
40100	Medical Injection	ประโยชน์ของปลาทูน่า สามารถฟื้นฟูพลังชีวิตทุกๆ 3 วินาที	
40101	Weak Injection	ลดคำสาป อัตราแม่นยำ, หลบหลีก, ความเร็วเคลื่อนที่, ลดโจมตีกายภาพและโจมตีเวทย์	
40102	Warrior Signet	เพิ่มผลทางกายภาพ เพิ่มโจมตีกายภาพและโจมตีเวทย์ $ADD_DAMMIPHYSIC 	ADD_DAMMIPHYSICS(1)(1)
40103	Shield Signet	เพิ่มผลทางกายภาพ เพิ่มป้องกันกายภาพและป้องกันเวทย์ $ADD_AC_PHYSIC 	ADD_AC_PHYSICS(1)(1)
40130	Disability	เพิ่มผลทางคำสาป โจมตีกายภาพและโจมตีเวทย์ $ADD_DAMMIPHYSICS, ลดอัตราแม่นยำ 33%	ADD_DAMMIPHYSICS(1)(1)
40131	緩速致殘	巫毒與咒術減益效果。攻擊力 + $ADD_DAMMIPHYSICS，命中率減少33%。移動速度減少33%	ADD_DAMMIPHYSICS(1)(1)
40132	破甲致殘	巫毒與咒術減益效果。防禦力 + $ADD_AC_PHYSICS，迴避率減少33%。	ADD_AC_PHYSICS(1)(1)
40150	Bloodlust Sword	อัตราหลบหลีกของท่านเพิ่มขึ้น $ADD_DODGE	ADD_DODGE(2)(1)
40160	Hell Chili Powder	ลดคำสาปและพิษ อัตราแม่นยำลดลง 30%	
40161	地獄辣椒粉	吃了辣椒攻擊力增加$ADD_DAMMIPHYSICS	ADD_DAMMIPHYSICS(1)(1)
40180	Frenzy Attack	เพิ่มผลทางกายภาพ เมื่อใช้สกิลที่เกี่ยวกับการฟัน หรือพุ่งโจมตี โจมตีโดนเป้าหมาย สามารถฟื้นฟูค่ากำลัง 8 แต้ม	
40190	Bloody Wave	ลดผลทางกายภาพ Bloody Wave ทำให้เลือดไหล และเสียพลังชีวิต	
40200	Circle Rip	อัตราหลบหลีกของท่านเพิ่มขึ้น $ADD_DODGE	ADD_DODGE(2)(1)
40201	Circle Rip	อัตราหลบหลีกของท่านเพิ่มขึ้น $ADD_DODGE	ADD_DODGE(2)(1)
40211	Bladestorm	อัตราหลบหลีกของท่านเพิ่มขึ้น $ADD_DODGE	ADD_DODGE(2)(1)
40270	Blast Gesture	เพิ่มผลทางกายภาพ เพิ่มอัตราแม่นยำ 20% ต่อเนื่อง เมื่อโจมตีกายภาพมีโอกาสทำให้เป้าหมายล้ม	
40280	Skip Step	เพิ่มผลทางกายภาพ อัตราหลบหลีกของท่านเพิ่มขึ้น 20% เมื่อมีพลังสูงสามารถเพิ่มอัตราหลบหลีก 20%	
40300	Wake	เพิ่มผลทางกายภาพ โจมตีกายภาพ และเวทย์เพิ่มขึ้น $ADD_DAMMIPHYSICS อัตราต้านมึนงงเพิ่มขึ้น $ADD_ANTI_STUN	ADD_DAMMIPHYSICS(1)(1); ADD_ANTI_STUN(2)(1)
40301	Wake	เพิ่มผลทางกายภาพ โจมตีกายภาพ และเวทย์เพิ่มขึ้น $ADD_DAMMIPHYSICS อัตราต้านมึนงงเพิ่มขึ้น $ADD_ANTI_STUN	ADD_DAMMIPHYSICS(1)(1); ADD_ANTI_STUN(2)(1)
40302	Wake	เพิ่มผลทางกายภาพ โจมตีกายภาพ และเวทย์เพิ่มขึ้น $ADD_DAMMIPHYSICS อัตราต้านมึนงงเพิ่มขึ้น $ADD_ANTI_STUN	ADD_DAMMIPHYSICS(1)(1); ADD_ANTI_STUN(2)(1)
40330	Fixing knife	ความเร็วเคลื่อนที่ $ADD_SPEED_RUN	ADD_SPEED_RUN(1)(1)
41003	Accelerate	เพิ่มผลทางกายภาพ เพิ่มความเร็วเคลื่อนที่ 300	
41004	Deadly Aim	เพิ่มผลทางกายภาพ เพิ่มอัตราคริติคอล 100%	
41005	Bullet Run	เพิ่มผลทางกายภาพ เพิ่มความเสียหายจากคริติคอล 100%	
41006	Ballistics	เพิ่มผลสายฟ้า/พลัง เพิ่มอัตราคริติคอล 25%	
41260	Etching Mucus	เพิ่มผลทางคำสาป เกิดความเสียหายทุกๆ 3 วินาที	
41270	Plastic Dynamite	ความเร็วเคลื่อนที่ในเวลาที่กำหนด $ADD_SPEED_RUN จะระเบิดในเวลาต่อมา	ADD_SPEED_RUN(1)(1)
41290	Smoke Grenade	เพิ่มผลทางคำสาป หมอกหนาทำให้เกิดอัตราแม่นยำ $ADD_HITRATE	ADD_HITRATE(2)(1)
41320	Mount Landmine	ความเร็วเคลื่อนที่ $ADD_SPEED_RUN	ADD_SPEED_RUN(1)(1)
41330	Frost Landmine	ไม่สามารถเคลื่อนที่ได้	ADD_SPEED_RUN(1)(1)
41340	Chicken Nails	เสียพลังชีวิต	
42005	Power Armor	เพิ่มผลสายฟ้า/พลัง เมื่อใช้สกิลที่เกี่ยวกับพุ่งโจมตี, พุ่งแทง, การฟันจะเพิ่มความเสียหายจากสายฟ้า	
42006	Lightning Dominated	เพิ่มผลสายฟ้า/พลัง เมื่อโจมตีจะเพิ่มความเสียหายจากสายฟ้า	
42012	Oriented Tornado	โดนพายุหมุนไม่ให้ยิงปืนได้!	
42150	Power Armor	เพิ่มผลสายฟ้า/พลัง เมื่อใช้สกิลที่เกี่ยวกับพุ่งโจมตี, พุ่งแทง, การฟันจะเพิ่มความเสียหายจากสายฟ้า เพิ่มพลังโจมตีเวทย์ $ADD_DAMMIMAGIC	ADD_DAMMIMAGIC(1)(1)
42160	Lightning Dominated	เพิ่มผลสายฟ้า/พลัง โจมตีปะเภทสายฟ้าจะเพิ่มความเสียหายที่เกิดจากสายฟ้า	
42190	Electrostatic Wound	เพิ่มผลสายฟ้า/พลัง ป้องกันเวทย์ $ADD_AC_MAGIC, โจมตีเวทย์ $ADD_DAMMIMAGIC, ต้านมึนงง $ADD_ANTI_STUN	ADD_AC_MAGIC(1)(1); ADD_DAMMIMAGIC(1)(1); ADD_ANTI_STUN(2)(1)
42200	Ice Wound	ลดผลจากน้ำ/น้ำแข็ง ป้องกันกายภาพ $ADD_AC_PHYSICS, โจมตีกายภาพ $ADD_DAMMIPHYSICS, ความเร็วเคลื่อนที่ $ADD_SPEED_RUN	ADD_AC_PHYSICS(1)(1); ADD_DAMMIPHYSICS(1)(1); ADD_SPEED_RUN(1)(1)
42280	Ice Cold	ลดผลจากน้ำ/น้ำแข็ง ความเร็วเคลื่อนที่ลดลง $ADD_SPEED_RUN	ADD_SPEED_RUN(1)(1)
42310	Snow Judgment	ลดผลจากน้ำ/น้ำแข็ง ความเร็วเคลื่อนที่ลดลง $ADD_SPEED_RUN	ADD_SPEED_RUN(1)(1)
42330	Ice Armor	เพิ่มผลจากน้ำ/น้ำแข็ง เพิ่ม $ADD_AC_MAGIC ป้องกันกายภาพและป้องกันเวทย์ และเมื่โดนโจมตีจะทำให้ศัตรู 3 คนที่อยู่รอบๆเกิดความเสียหาย	ADD_AC_MAGIC(1)(1)
42340	Storm Armor	เพิ่มผลสายฟ้า/พลัง เพิ่มอัตราหลบหลีก 10% เมื่อโดนโจมตีจะทำให้ศัตรู 3 คนที่อยู่รอบๆกระเด็นและเกิดความเสียหาย	
43001	Shield Gesture	เพิ่มอัตราป้องกัน 50%, เพิ่มการลดการป้องกัน $ADD_ABSORB_SHIELD และลดการป้องกัน 5%, ความเร็วเคลื่อนที่ลดลง 300 หน่วย, เมื่อโดนโจมตีใช้พลังเวทย์ 1 แต้มเป็นเกราะป้องกัน จะยกเลิหสถานะนี้	ADD_ABSORB_SHIELD(2)(1)
43002	Parry	ป้องกันด่วน, เพิ่มอัตราป้องกัน 100% เป็นเวลา 2 วินาที	
43004	Enchant Weapon	เพิ่มอัตราคริติคอล 5% และพลังโมตี $ADD_DAMMIPHYSICS และมีโอกาสโจมตีเป็นวงกว้างทำให้ศัตรูได้รับความเสียหายจากกายภาพและเวทย์ 50%	ADD_DAMMIPHYSICS(1)(1)
