n_ID	n_STACK	n_BUFF_TYPE	s_BUFF_ICON	f_DURATION	s_BUFF_CANCEL	s_BUFF_CONDITON	s_CONDITIONAL_BUFF	s_CONSTANT_BUFF	s_BUFF_FXS	s_BUFF_FXS_RIGHT	s_BUFF_FXS_LEFT	n_ANIMATION_RANK	s_ANIMATION_REPLACE
24294	999	0		0.0				ADD_AC_MAGIC(0.5)\nADD_INTELLECT(0.14)\nADD_ABSORB_SHIELD(0.1)				0	
24295	999	0		0.0				ADD_AC_MAGIC(0.5)\nADD_HPMAX(0.18)\nADD_STRENGH(0.14)				0	
24296	999	0		0.0				ADD_AC_MAGIC(0.5)\nADD_HPMAX(0.18)\nADD_CONSITUTION(0.14)				0	
24297	999	0		0.0				ADD_AC_MAGIC(0.5)\nADD_HPMAX(0.18)\nADD_AGILITY(0.14)				0	
24298	999	0		0.0				ADD_AC_MAGIC(0.5)\nADD_HPMAX(0.18)\nADD_PERCEPTION(0.14)				0	
24299	999	0		0.0				ADD_AC_MAGIC(0.5)\nADD_HPMAX(0.18)\nADD_INTELLECT(0.14)				0	
24300	999	0		0.0				ADD_AC_MAGIC(0.5)\nADD_HPMAX(0.18)\nADD_ANTI_POWERHIT(0.01)				0	
24301	999	0		0.0				ADD_AC_MAGIC(0.5)\nADD_HPMAX(0.18)\nADD_MULTIPLY_POWERDAM(0.1)				0	
24302	999	0		0.0				ADD_AC_MAGIC(0.5)\nADD_HPMAX(0.18)\nADD_ABSORB_POWERDAM(0.1)				0	
24303	999	0		0.0				ADD_AC_MAGIC(0.5)\nADD_HPMAX(0.18)\nADD_ABSORB_SHIELD(0.1)				0	
24304	999	0		0.0				ADD_AC_MAGIC(0.5)\nADD_DAMMIPHYSICS(0.15)\nADD_STRENGH(0.14)				0	
24305	999	0		0.0				ADD_AC_MAGIC(0.5)\nADD_DAMMIPHYSICS(0.15)\nADD_CONSITUTION(0.14)				0	
24306	999	0		0.0				ADD_AC_MAGIC(0.5)\nADD_DAMMIPHYSICS(0.15)\nADD_AGILITY(0.14)				0	
24307	999	0		0.0				ADD_AC_MAGIC(0.5)\nADD_DAMMIPHYSICS(0.15)\nADD_PERCEPTION(0.14)				0	
24308	999	0		0.0				ADD_AC_MAGIC(0.5)\nADD_DAMMIPHYSICS(0.15)\nADD_INTELLECT(0.14)				0	
24309	999	0		0.0				ADD_AC_MAGIC(0.5)\nADD_DAMMIPHYSICS(0.15)\nADD_ANTI_POWERHIT(0.01)				0	
24310	999	0		0.0				ADD_AC_MAGIC(0.5)\nADD_DAMMIPHYSICS(0.15)\nADD_MULTIPLY_POWERDAM(0.1)				0	
24311	999	0		0.0				ADD_AC_MAGIC(0.5)\nADD_DAMMIPHYSICS(0.15)\nADD_ABSORB_POWERDAM(0.1)				0	
24312	999	0		0.0				ADD_AC_MAGIC(0.5)\nADD_DAMMIPHYSICS(0.15)\nADD_ABSORB_SHIELD(0.1)				0	
24313	999	0		0.0				ADD_AC_MAGIC(0.5)\nADD_DAMMIMAGIC(0.15)\nADD_STRENGH(0.14)				0	
24314	999	0		0.0				ADD_AC_MAGIC(0.5)\nADD_DAMMIMAGIC(0.15)\nADD_CONSITUTION(0.14)				0	
24315	999	0		0.0				ADD_AC_MAGIC(0.5)\nADD_DAMMIMAGIC(0.15)\nADD_AGILITY(0.14)				0	
24316	999	0		0.0				ADD_AC_MAGIC(0.5)\nADD_DAMMIMAGIC(0.15)\nADD_PERCEPTION(0.14)				0	
24317	999	0		0.0				ADD_AC_MAGIC(0.5)\nADD_DAMMIMAGIC(0.15)\nADD_INTELLECT(0.14)				0	
24318	999	0		0.0				ADD_AC_MAGIC(0.5)\nADD_DAMMIMAGIC(0.15)\nADD_ANTI_POWERHIT(0.01)				0	
24319	999	0		0.0				ADD_AC_MAGIC(0.5)\nADD_DAMMIMAGIC(0.15)\nADD_MULTIPLY_POWERDAM(0.1)				0	
24320	999	0		0.0				ADD_AC_MAGIC(0.5)\nADD_DAMMIMAGIC(0.15)\nADD_ABSORB_POWERDAM(0.1)				0	
24321	999	0		0.0				ADD_AC_MAGIC(0.5)\nADD_DAMMIMAGIC(0.15)\nADD_ABSORB_SHIELD(0.1)				0	
24322	999	0		0.0				ADD_AC_MAGIC(0.5)\nADD_AC_PHYSICS(0.5)\nADD_STRENGH(0.14)				0	
24323	999	0		0.0				ADD_AC_MAGIC(0.5)\nADD_AC_PHYSICS(0.5)\nADD_CONSITUTION(0.14)				0	
24324	999	0		0.0				ADD_AC_MAGIC(0.5)\nADD_AC_PHYSICS(0.5)\nADD_AGILITY(0.14)				0	
24325	999	0		0.0				ADD_AC_MAGIC(0.5)\nADD_AC_PHYSICS(0.5)\nADD_PERCEPTION(0.14)				0	
24326	999	0		0.0				ADD_AC_MAGIC(0.5)\nADD_AC_PHYSICS(0.5)\nADD_INTELLECT(0.14)				0	
24327	999	0		0.0				ADD_AC_MAGIC(0.5)\nADD_AC_PHYSICS(0.5)\nADD_ANTI_POWERHIT(0.01)				0	
24328	999	0		0.0				ADD_AC_MAGIC(0.5)\nADD_AC_PHYSICS(0.5)\nADD_MULTIPLY_POWERDAM(0.1)				0	
24329	999	0		0.0				ADD_AC_MAGIC(0.5)\nADD_AC_PHYSICS(0.5)\nADD_ABSORB_POWERDAM(0.1)				0	
24330	999	0		0.0				ADD_AC_MAGIC(0.5)\nADD_AC_PHYSICS(0.5)\nADD_ABSORB_SHIELD(0.1)				0	
24331	999	0		0.0				ADD_AC_MAGIC(0.5)\nADD_PENETRATE_PHYSICS(0.45)\nADD_STRENGH(0.14)				0	
24332	999	0		0.0				ADD_AC_MAGIC(0.5)\nADD_PENETRATE_PHYSICS(0.45)\nADD_CONSITUTION(0.14)				0	
24333	999	0		0.0				ADD_AC_MAGIC(0.5)\nADD_PENETRATE_PHYSICS(0.45)\nADD_AGILITY(0.14)				0	
24334	999	0		0.0				ADD_AC_MAGIC(0.5)\nADD_PENETRATE_PHYSICS(0.45)\nADD_PERCEPTION(0.14)				0	
24335	999	0		0.0				ADD_AC_MAGIC(0.5)\nADD_PENETRATE_PHYSICS(0.45)\nADD_INTELLECT(0.14)				0	
24336	999	0		0.0				ADD_AC_MAGIC(0.5)\nADD_PENETRATE_PHYSICS(0.45)\nADD_ANTI_POWERHIT(0.01)				0	
24337	999	0		0.0				ADD_AC_MAGIC(0.5)\nADD_PENETRATE_PHYSICS(0.45)\nADD_MULTIPLY_POWERDAM(0.1)				0	
24338	999	0		0.0				ADD_AC_MAGIC(0.5)\nADD_PENETRATE_PHYSICS(0.45)\nADD_ABSORB_POWERDAM(0.1)				0	
24339	999	0		0.0				ADD_AC_MAGIC(0.5)\nADD_PENETRATE_PHYSICS(0.45)\nADD_ABSORB_SHIELD(0.1)				0	
24340	999	0		0.0				ADD_AC_MAGIC(0.5)\nADD_PENETRATE_MAGIC(0.45)\nADD_STRENGH(0.14)				0	
24341	999	0		0.0				ADD_AC_MAGIC(0.5)\nADD_PENETRATE_MAGIC(0.45)\nADD_CONSITUTION(0.14)				0	
24342	999	0		0.0				ADD_AC_MAGIC(0.5)\nADD_PENETRATE_MAGIC(0.45)\nADD_AGILITY(0.14)				0	
24343	999	0		0.0				ADD_AC_MAGIC(0.5)\nADD_PENETRATE_MAGIC(0.45)\nADD_PERCEPTION(0.14)				0	
24344	999	0		0.0				ADD_AC_MAGIC(0.5)\nADD_PENETRATE_MAGIC(0.45)\nADD_INTELLECT(0.14)				0	
24345	999	0		0.0				ADD_AC_MAGIC(0.5)\nADD_PENETRATE_MAGIC(0.45)\nADD_ANTI_POWERHIT(0.01)				0	
24346	999	0		0.0				ADD_AC_MAGIC(0.5)\nADD_PENETRATE_MAGIC(0.45)\nADD_MULTIPLY_POWERDAM(0.1)				0	
24347	999	0		0.0				ADD_AC_MAGIC(0.5)\nADD_PENETRATE_MAGIC(0.45)\nADD_ABSORB_POWERDAM(0.1)				0	
24348	999	0		0.0				ADD_AC_MAGIC(0.5)\nADD_PENETRATE_MAGIC(0.45)\nADD_ABSORB_SHIELD(0.1)				0	
24349	999	0		0.0				ADD_AC_MAGIC(0.5)\nADD_HITRATE(0.01)\nADD_STRENGH(0.14)				0	
24350	999	0		0.0				ADD_AC_MAGIC(0.5)\nADD_HITRATE(0.01)\nADD_CONSITUTION(0.14)				0	
24351	999	0		0.0				ADD_AC_MAGIC(0.5)\nADD_HITRATE(0.01)\nADD_AGILITY(0.14)				0	
24352	999	0		0.0				ADD_AC_MAGIC(0.5)\nADD_HITRATE(0.01)\nADD_PERCEPTION(0.14)				0	
24353	999	0		0.0				ADD_AC_MAGIC(0.5)\nADD_HITRATE(0.01)\nADD_INTELLECT(0.14)				0	
24354	999	0		0.0				ADD_AC_MAGIC(0.5)\nADD_HITRATE(0.01)\nADD_ANTI_POWERHIT(0.01)				0	
24355	999	0		0.0				ADD_AC_MAGIC(0.5)\nADD_HITRATE(0.01)\nADD_MULTIPLY_POWERDAM(0.1)				0	
24356	999	0		0.0				ADD_AC_MAGIC(0.5)\nADD_HITRATE(0.01)\nADD_ABSORB_POWERDAM(0.1)				0	
24357	999	0		0.0				ADD_AC_MAGIC(0.5)\nADD_HITRATE(0.01)\nADD_ABSORB_SHIELD(0.1)				0	
24358	999	0		0.0				ADD_AC_MAGIC(0.5)\nADD_DODGE(0.01)\nADD_STRENGH(0.14)				0	
24359	999	0		0.0				ADD_AC_MAGIC(0.5)\nADD_DODGE(0.01)\nADD_CONSITUTION(0.14)				0	
24360	999	0		0.0				ADD_AC_MAGIC(0.5)\nADD_DODGE(0.01)\nADD_AGILITY(0.14)				0	
24361	999	0		0.0				ADD_AC_MAGIC(0.5)\nADD_DODGE(0.01)\nADD_PERCEPTION(0.14)				0	
24362	999	0		0.0				ADD_AC_MAGIC(0.5)\nADD_DODGE(0.01)\nADD_INTELLECT(0.14)				0	
24363	999	0		0.0				ADD_AC_MAGIC(0.5)\nADD_DODGE(0.01)\nADD_ANTI_POWERHIT(0.01)				0	
24364	999	0		0.0				ADD_AC_MAGIC(0.5)\nADD_DODGE(0.01)\nADD_MULTIPLY_POWERDAM(0.1)				0	
24365	999	0		0.0				ADD_AC_MAGIC(0.5)\nADD_DODGE(0.01)\nADD_ABSORB_POWERDAM(0.1)				0	
24366	999	0		0.0				ADD_AC_MAGIC(0.5)\nADD_DODGE(0.01)\nADD_ABSORB_SHIELD(0.1)				0	
24367	999	0		0.0				ADD_AC_MAGIC(0.5)\nADD_POWERHIT(0.01)\nADD_STRENGH(0.14)				0	
24368	999	0		0.0				ADD_AC_MAGIC(0.5)\nADD_POWERHIT(0.01)\nADD_CONSITUTION(0.14)				0	
24369	999	0		0.0				ADD_AC_MAGIC(0.5)\nADD_POWERHIT(0.01)\nADD_AGILITY(0.14)				0	
24370	999	0		0.0				ADD_AC_MAGIC(0.5)\nADD_POWERHIT(0.01)\nADD_PERCEPTION(0.14)				0	
24371	999	0		0.0				ADD_AC_MAGIC(0.5)\nADD_POWERHIT(0.01)\nADD_INTELLECT(0.14)				0	
24372	999	0		0.0				ADD_AC_MAGIC(0.5)\nADD_POWERHIT(0.01)\nADD_ANTI_POWERHIT(0.01)				0	
24373	999	0		0.0				ADD_AC_MAGIC(0.5)\nADD_POWERHIT(0.01)\nADD_MULTIPLY_POWERDAM(0.1)				0	
24374	999	0		0.0				ADD_AC_MAGIC(0.5)\nADD_POWERHIT(0.01)\nADD_ABSORB_POWERDAM(0.1)				0	
24375	999	0		0.0				ADD_AC_MAGIC(0.5)\nADD_POWERHIT(0.01)\nADD_ABSORB_SHIELD(0.1)				0	
24376	999	0		0.0				ADD_PENETRATE_PHYSICS(0.45)\nADD_STRENGH(0.04)\nADD_CONSITUTION(0.14)				0	
24377	999	0		0.0				ADD_PENETRATE_PHYSICS(0.45)\nADD_STRENGH(0.04)\nADD_AGILITY(0.14)				0	
24378	999	0		0.0				ADD_PENETRATE_PHYSICS(0.45)\nADD_STRENGH(0.04)\nADD_PERCEPTION(0.14)				0	
24379	999	0		0.0				ADD_PENETRATE_PHYSICS(0.45)\nADD_STRENGH(0.04)\nADD_INTELLECT(0.14)				0	
24380	999	0		0.0				ADD_PENETRATE_PHYSICS(0.45)\nADD_STRENGH(0.04)\nADD_ANTI_POWERHIT(0.01)				0	
24381	999	0		0.0				ADD_PENETRATE_PHYSICS(0.45)\nADD_STRENGH(0.04)\nADD_MULTIPLY_POWERDAM(0.1)				0	
24382	999	0		0.0				ADD_PENETRATE_PHYSICS(0.45)\nADD_STRENGH(0.04)\nADD_ABSORB_POWERDAM(0.1)				0	
24383	999	0		0.0				ADD_PENETRATE_PHYSICS(0.45)\nADD_STRENGH(0.04)\nADD_ABSORB_SHIELD(0.1)				0	
24384	999	0		0.0				ADD_PENETRATE_PHYSICS(0.45)\nADD_CONSITUTION(0.04)\nADD_STRENGH(0.14)				0	
24385	999	0		0.0				ADD_PENETRATE_PHYSICS(0.45)\nADD_CONSITUTION(0.04)\nADD_AGILITY(0.14)				0	
24386	999	0		0.0				ADD_PENETRATE_PHYSICS(0.45)\nADD_CONSITUTION(0.04)\nADD_PERCEPTION(0.14)				0	
24387	999	0		0.0				ADD_PENETRATE_PHYSICS(0.45)\nADD_CONSITUTION(0.04)\nADD_INTELLECT(0.14)				0	
24388	999	0		0.0				ADD_PENETRATE_PHYSICS(0.45)\nADD_CONSITUTION(0.04)\nADD_ANTI_POWERHIT(0.01)				0	
24389	999	0		0.0				ADD_PENETRATE_PHYSICS(0.45)\nADD_CONSITUTION(0.04)\nADD_MULTIPLY_POWERDAM(0.1)				0	
24390	999	0		0.0				ADD_PENETRATE_PHYSICS(0.45)\nADD_CONSITUTION(0.04)\nADD_ABSORB_POWERDAM(0.1)				0	
24391	999	0		0.0				ADD_PENETRATE_PHYSICS(0.45)\nADD_CONSITUTION(0.04)\nADD_ABSORB_SHIELD(0.1)				0	
24392	999	0		0.0				ADD_PENETRATE_PHYSICS(0.45)\nADD_AGILITY(0.04)\nADD_STRENGH(0.14)				0	
24393	999	0		0.0				ADD_PENETRATE_PHYSICS(0.45)\nADD_AGILITY(0.04)\nADD_CONSITUTION(0.14)				0	
24394	999	0		0.0				ADD_PENETRATE_PHYSICS(0.45)\nADD_AGILITY(0.04)\nADD_PERCEPTION(0.14)				0	
24395	999	0		0.0				ADD_PENETRATE_PHYSICS(0.45)\nADD_AGILITY(0.04)\nADD_INTELLECT(0.14)				0	
24396	999	0		0.0				ADD_PENETRATE_PHYSICS(0.45)\nADD_AGILITY(0.04)\nADD_ANTI_POWERHIT(0.01)				0	
24397	999	0		0.0				ADD_PENETRATE_PHYSICS(0.45)\nADD_AGILITY(0.04)\nADD_MULTIPLY_POWERDAM(0.1)				0	
24398	999	0		0.0				ADD_PENETRATE_PHYSICS(0.45)\nADD_AGILITY(0.04)\nADD_ABSORB_POWERDAM(0.1)				0	
24399	999	0		0.0				ADD_PENETRATE_PHYSICS(0.45)\nADD_AGILITY(0.04)\nADD_ABSORB_SHIELD(0.1)				0	
24400	999	0		0.0				ADD_PENETRATE_PHYSICS(0.45)\nADD_PERCEPTION(0.04)\nADD_STRENGH(0.14)				0	
24401	999	0		0.0				ADD_PENETRATE_PHYSICS(0.45)\nADD_PERCEPTION(0.04)\nADD_CONSITUTION(0.14)				0	
24402	999	0		0.0				ADD_PENETRATE_PHYSICS(0.45)\nADD_PERCEPTION(0.04)\nADD_AGILITY(0.14)				0	
24403	999	0		0.0				ADD_PENETRATE_PHYSICS(0.45)\nADD_PERCEPTION(0.04)\nADD_INTELLECT(0.14)				0	
24404	999	0		0.0				ADD_PENETRATE_PHYSICS(0.45)\nADD_PERCEPTION(0.04)\nADD_ANTI_POWERHIT(0.01)				0	
24405	999	0		0.0				ADD_PENETRATE_PHYSICS(0.45)\nADD_PERCEPTION(0.04)\nADD_MULTIPLY_POWERDAM(0.1)				0	
24406	999	0		0.0				ADD_PENETRATE_PHYSICS(0.45)\nADD_PERCEPTION(0.04)\nADD_ABSORB_POWERDAM(0.1)				0	
24407	999	0		0.0				ADD_PENETRATE_PHYSICS(0.45)\nADD_PERCEPTION(0.04)\nADD_ABSORB_SHIELD(0.1)				0	
24408	999	0		0.0				ADD_PENETRATE_PHYSICS(0.45)\nADD_INTELLECT(0.04)\nADD_STRENGH(0.14)				0	
24409	999	0		0.0				ADD_PENETRATE_PHYSICS(0.45)\nADD_INTELLECT(0.04)\nADD_CONSITUTION(0.14)				0	
24410	999	0		0.0				ADD_PENETRATE_PHYSICS(0.45)\nADD_INTELLECT(0.04)\nADD_AGILITY(0.14)				0	
24411	999	0		0.0				ADD_PENETRATE_PHYSICS(0.45)\nADD_INTELLECT(0.04)\nADD_PERCEPTION(0.14)				0	
24412	999	0		0.0				ADD_PENETRATE_PHYSICS(0.45)\nADD_INTELLECT(0.04)\nADD_ANTI_POWERHIT(0.01)				0	
24413	999	0		0.0				ADD_PENETRATE_PHYSICS(0.45)\nADD_INTELLECT(0.04)\nADD_MULTIPLY_POWERDAM(0.1)				0	
24414	999	0		0.0				ADD_PENETRATE_PHYSICS(0.45)\nADD_INTELLECT(0.04)\nADD_ABSORB_POWERDAM(0.1)				0	
24415	999	0		0.0				ADD_PENETRATE_PHYSICS(0.45)\nADD_INTELLECT(0.04)\nADD_ABSORB_SHIELD(0.1)				0	
24416	999	0		0.0				ADD_PENETRATE_PHYSICS(0.45)\nADD_HPMAX(0.06)\nADD_STRENGH(0.14)				0	
24417	999	0		0.0				ADD_PENETRATE_PHYSICS(0.45)\nADD_HPMAX(0.06)\nADD_CONSITUTION(0.14)				0	
24418	999	0		0.0				ADD_PENETRATE_PHYSICS(0.45)\nADD_HPMAX(0.06)\nADD_AGILITY(0.14)				0	
24419	999	0		0.0				ADD_PENETRATE_PHYSICS(0.45)\nADD_HPMAX(0.06)\nADD_PERCEPTION(0.14)				0	
24420	999	0		0.0				ADD_PENETRATE_PHYSICS(0.45)\nADD_HPMAX(0.06)\nADD_INTELLECT(0.14)				0	
24421	999	0		0.0				ADD_PENETRATE_PHYSICS(0.45)\nADD_HPMAX(0.06)\nADD_ANTI_POWERHIT(0.01)				0	
24422	999	0		0.0				ADD_PENETRATE_PHYSICS(0.45)\nADD_HPMAX(0.06)\nADD_MULTIPLY_POWERDAM(0.1)				0	
24423	999	0		0.0				ADD_PENETRATE_PHYSICS(0.45)\nADD_HPMAX(0.06)\nADD_ABSORB_POWERDAM(0.1)				0	
24424	999	0		0.0				ADD_PENETRATE_PHYSICS(0.45)\nADD_HPMAX(0.06)\nADD_ABSORB_SHIELD(0.1)				0	
24425	999	0		0.0				ADD_PENETRATE_PHYSICS(0.45)\nADD_DAMMIPHYSICS(0.05)\nADD_STRENGH(0.14)				0	
24426	999	0		0.0				ADD_PENETRATE_PHYSICS(0.45)\nADD_DAMMIPHYSICS(0.05)\nADD_CONSITUTION(0.14)				0	
24427	999	0		0.0				ADD_PENETRATE_PHYSICS(0.45)\nADD_DAMMIPHYSICS(0.05)\nADD_AGILITY(0.14)				0	
24428	999	0		0.0				ADD_PENETRATE_PHYSICS(0.45)\nADD_DAMMIPHYSICS(0.05)\nADD_PERCEPTION(0.14)				0	
24429	999	0		0.0				ADD_PENETRATE_PHYSICS(0.45)\nADD_DAMMIPHYSICS(0.05)\nADD_INTELLECT(0.14)				0	
24430	999	0		0.0				ADD_PENETRATE_PHYSICS(0.45)\nADD_DAMMIPHYSICS(0.05)\nADD_ANTI_POWERHIT(0.01)				0	
24431	999	0		0.0				ADD_PENETRATE_PHYSICS(0.45)\nADD_DAMMIPHYSICS(0.05)\nADD_MULTIPLY_POWERDAM(0.1)				0	
24432	999	0		0.0				ADD_PENETRATE_PHYSICS(0.45)\nADD_DAMMIPHYSICS(0.05)\nADD_ABSORB_POWERDAM(0.1)				0	
24433	999	0		0.0				ADD_PENETRATE_PHYSICS(0.45)\nADD_DAMMIPHYSICS(0.05)\nADD_ABSORB_SHIELD(0.1)				0	
24434	999	0		0.0				ADD_PENETRATE_PHYSICS(0.45)\nADD_DAMMIMAGIC(0.05)\nADD_STRENGH(0.14)				0	
24435	999	0		0.0				ADD_PENETRATE_PHYSICS(0.45)\nADD_DAMMIMAGIC(0.05)\nADD_CONSITUTION(0.14)				0	
24436	999	0		0.0				ADD_PENETRATE_PHYSICS(0.45)\nADD_DAMMIMAGIC(0.05)\nADD_AGILITY(0.14)				0	
24437	999	0		0.0				ADD_PENETRATE_PHYSICS(0.45)\nADD_DAMMIMAGIC(0.05)\nADD_PERCEPTION(0.14)				0	
24438	999	0		0.0				ADD_PENETRATE_PHYSICS(0.45)\nADD_DAMMIMAGIC(0.05)\nADD_INTELLECT(0.14)				0	
24439	999	0		0.0				ADD_PENETRATE_PHYSICS(0.45)\nADD_DAMMIMAGIC(0.05)\nADD_ANTI_POWERHIT(0.01)				0	
24440	999	0		0.0				ADD_PENETRATE_PHYSICS(0.45)\nADD_DAMMIMAGIC(0.05)\nADD_MULTIPLY_POWERDAM(0.1)				0	
24441	999	0		0.0				ADD_PENETRATE_PHYSICS(0.45)\nADD_DAMMIMAGIC(0.05)\nADD_ABSORB_POWERDAM(0.1)				0	
24442	999	0		0.0				ADD_PENETRATE_PHYSICS(0.45)\nADD_DAMMIMAGIC(0.05)\nADD_ABSORB_SHIELD(0.1)				0	
24443	999	0		0.0				ADD_PENETRATE_PHYSICS(0.45)\nADD_AC_PHYSICS(0.16)\nADD_STRENGH(0.14)				0	
24444	999	0		0.0				ADD_PENETRATE_PHYSICS(0.45)\nADD_AC_PHYSICS(0.16)\nADD_CONSITUTION(0.14)				0	
24445	999	0		0.0				ADD_PENETRATE_PHYSICS(0.45)\nADD_AC_PHYSICS(0.16)\nADD_AGILITY(0.14)				0	
24446	999	0		0.0				ADD_PENETRATE_PHYSICS(0.45)\nADD_AC_PHYSICS(0.16)\nADD_PERCEPTION(0.14)				0	
24447	999	0		0.0				ADD_PENETRATE_PHYSICS(0.45)\nADD_AC_PHYSICS(0.16)\nADD_INTELLECT(0.14)				0	
24448	999	0		0.0				ADD_PENETRATE_PHYSICS(0.45)\nADD_AC_PHYSICS(0.16)\nADD_ANTI_POWERHIT(0.01)				0	
24449	999	0		0.0				ADD_PENETRATE_PHYSICS(0.45)\nADD_AC_PHYSICS(0.16)\nADD_MULTIPLY_POWERDAM(0.1)				0	
24450	999	0		0.0				ADD_PENETRATE_PHYSICS(0.45)\nADD_AC_PHYSICS(0.16)\nADD_ABSORB_POWERDAM(0.1)				0	
24451	999	0		0.0				ADD_PENETRATE_PHYSICS(0.45)\nADD_AC_PHYSICS(0.16)\nADD_ABSORB_SHIELD(0.1)				0	
24452	999	0		0.0				ADD_PENETRATE_PHYSICS(0.45)\nADD_AC_MAGIC(0.16)\nADD_STRENGH(0.14)				0	
24453	999	0		0.0				ADD_PENETRATE_PHYSICS(0.45)\nADD_AC_MAGIC(0.16)\nADD_CONSITUTION(0.14)				0	
24454	999	0		0.0				ADD_PENETRATE_PHYSICS(0.45)\nADD_AC_MAGIC(0.16)\nADD_AGILITY(0.14)				0	
24455	999	0		0.0				ADD_PENETRATE_PHYSICS(0.45)\nADD_AC_MAGIC(0.16)\nADD_PERCEPTION(0.14)				0	
24456	999	0		0.0				ADD_PENETRATE_PHYSICS(0.45)\nADD_AC_MAGIC(0.16)\nADD_INTELLECT(0.14)				0	
24457	999	0		0.0				ADD_PENETRATE_PHYSICS(0.45)\nADD_AC_MAGIC(0.16)\nADD_ANTI_POWERHIT(0.01)				0	
24458	999	0		0.0				ADD_PENETRATE_PHYSICS(0.45)\nADD_AC_MAGIC(0.16)\nADD_MULTIPLY_POWERDAM(0.1)				0	
24459	999	0		0.0				ADD_PENETRATE_PHYSICS(0.45)\nADD_AC_MAGIC(0.16)\nADD_ABSORB_POWERDAM(0.1)				0	
24460	999	0		0.0				ADD_PENETRATE_PHYSICS(0.45)\nADD_AC_MAGIC(0.16)\nADD_ABSORB_SHIELD(0.1)				0	
24461	999	0		0.0				ADD_PENETRATE_PHYSICS(0.45)\nADD_PENETRATE_MAGIC(0.15)\nADD_STRENGH(0.14)				0	
24462	999	0		0.0				ADD_PENETRATE_PHYSICS(0.45)\nADD_PENETRATE_MAGIC(0.15)\nADD_CONSITUTION(0.14)				0	
24463	999	0		0.0				ADD_PENETRATE_PHYSICS(0.45)\nADD_PENETRATE_MAGIC(0.15)\nADD_AGILITY(0.14)				0	
24464	999	0		0.0				ADD_PENETRATE_PHYSICS(0.45)\nADD_PENETRATE_MAGIC(0.15)\nADD_PERCEPTION(0.14)				0	
24465	999	0		0.0				ADD_PENETRATE_PHYSICS(0.45)\nADD_PENETRATE_MAGIC(0.15)\nADD_INTELLECT(0.14)				0	
24466	999	0		0.0				ADD_PENETRATE_PHYSICS(0.45)\nADD_PENETRATE_MAGIC(0.15)\nADD_ANTI_POWERHIT(0.01)				0	
24467	999	0		0.0				ADD_PENETRATE_PHYSICS(0.45)\nADD_PENETRATE_MAGIC(0.15)\nADD_MULTIPLY_POWERDAM(0.1)				0	
24468	999	0		0.0				ADD_PENETRATE_PHYSICS(0.45)\nADD_PENETRATE_MAGIC(0.15)\nADD_ABSORB_POWERDAM(0.1)				0	
24469	999	0		0.0				ADD_PENETRATE_PHYSICS(0.45)\nADD_PENETRATE_MAGIC(0.15)\nADD_ABSORB_SHIELD(0.1)				0	
24470	999	0		0.0				ADD_PENETRATE_PHYSICS(0.45)\nADD_HITRATE(0.003)\nADD_STRENGH(0.14)				0	
24471	999	0		0.0				ADD_PENETRATE_PHYSICS(0.45)\nADD_HITRATE(0.003)\nADD_CONSITUTION(0.14)				0	
24472	999	0		0.0				ADD_PENETRATE_PHYSICS(0.45)\nADD_HITRATE(0.003)\nADD_AGILITY(0.14)				0	
24473	999	0		0.0				ADD_PENETRATE_PHYSICS(0.45)\nADD_HITRATE(0.003)\nADD_PERCEPTION(0.14)				0	
24474	999	0		0.0				ADD_PENETRATE_PHYSICS(0.45)\nADD_HITRATE(0.003)\nADD_INTELLECT(0.14)				0	
24475	999	0		0.0				ADD_PENETRATE_PHYSICS(0.45)\nADD_HITRATE(0.003)\nADD_ANTI_POWERHIT(0.01)				0	
24476	999	0		0.0				ADD_PENETRATE_PHYSICS(0.45)\nADD_HITRATE(0.003)\nADD_MULTIPLY_POWERDAM(0.1)				0	
24477	999	0		0.0				ADD_PENETRATE_PHYSICS(0.45)\nADD_HITRATE(0.003)\nADD_ABSORB_POWERDAM(0.1)				0	
24478	999	0		0.0				ADD_PENETRATE_PHYSICS(0.45)\nADD_HITRATE(0.003)\nADD_ABSORB_SHIELD(0.1)				0	
24479	999	0		0.0				ADD_PENETRATE_PHYSICS(0.45)\nADD_DODGE(0.003)\nADD_STRENGH(0.14)				0	
24480	999	0		0.0				ADD_PENETRATE_PHYSICS(0.45)\nADD_DODGE(0.003)\nADD_CONSITUTION(0.14)				0	
24481	999	0		0.0				ADD_PENETRATE_PHYSICS(0.45)\nADD_DODGE(0.003)\nADD_AGILITY(0.14)				0	
24482	999	0		0.0				ADD_PENETRATE_PHYSICS(0.45)\nADD_DODGE(0.003)\nADD_PERCEPTION(0.14)				0	
24483	999	0		0.0				ADD_PENETRATE_PHYSICS(0.45)\nADD_DODGE(0.003)\nADD_INTELLECT(0.14)				0	
24484	999	0		0.0				ADD_PENETRATE_PHYSICS(0.45)\nADD_DODGE(0.003)\nADD_ANTI_POWERHIT(0.01)				0	
24485	999	0		0.0				ADD_PENETRATE_PHYSICS(0.45)\nADD_DODGE(0.003)\nADD_MULTIPLY_POWERDAM(0.1)				0	
24486	999	0		0.0				ADD_PENETRATE_PHYSICS(0.45)\nADD_DODGE(0.003)\nADD_ABSORB_POWERDAM(0.1)				0	
