# FACTPACK-L2-CLASSCENSUS-001 -- declared class names in the Pirate Force client image
# derived ONLY from pf_bridge/factpack_L1/strings_ascii.tsv (sha256 ddad39f182544feaa56af2b451c0acf96cc028ad27224588779bd5d2a8051b94)
# NONCLAIM: every row is a literal in a file.  Presence does NOT prove the class is constructed, registered, or ever hit the wire.
# wire_id is DERIVED from the name by the round-62 hash.  It is NOT read from any table in the image.
name	family	wire_id	wire_id_dec	rtti_va	rtti_file_offset	literal_kind	literal_va	in_names_table	in_round86_census	in_round38_tsv	id_collision_with_table_name	rtti_descriptor	literal_run_text
SystemSocialPenpalChangeNameEditorEventHandler	ui_event_handler	0xAB12	43794	0x01025E34	0x00C23634	none	-	False	False	False	-	.?AVSystemSocialPenpalChangeNameEditorEventHandler@@	-
SystemSocialPenpalChangeNameEventHandler	ui_event_handler	0x425F	16991	0x01025E74	0x00C23674	none	-	False	False	False	-	.?AVSystemSocialPenpalChangeNameEventHandler@@	-
SystemSocialRobinsonMailReadEditorEventHandler	ui_event_handler	0xAD2B	44331	0x01025F8C	0x00C2378C	none	-	False	False	False	-	.?AVSystemSocialRobinsonMailReadEditorEventHandler@@	-
SystemSocialRobinsonMailReadEventHandler	ui_event_handler	0x4478	17528	0x01025FCC	0x00C237CC	none	-	False	False	False	-	.?AVSystemSocialRobinsonMailReadEventHandler@@	-
SystemSocialSetPersonalDataEditorEventHandler	ui_event_handler	0x9BFF	39935	0x01025F18	0x00C23718	none	-	False	False	False	-	.?AVSystemSocialSetPersonalDataEditorEventHandler@@	-
SystemSocialSetPersonalDataEventHandler	ui_event_handler	0x35B3	13747	0x01025F54	0x00C23754	none	-	False	False	False	-	.?AVSystemSocialSetPersonalDataEventHandler@@	-
SystemSocialVowLockEventHandler	ui_event_handler	0xC5BF	50623	0x01023510	0x00C20D10	none	-	False	False	False	-	.?AVSystemSocialVowLockEventHandler@@	-
TargetBossEventHandler	ui_event_handler	0x6596	26006	0x0101AA08	0x00C18208	none	-	False	False	False	-	.?AVTargetBossEventHandler@@	-
TargetEnemyEventHandler	ui_event_handler	0x6EDC	28380	0x0101A9E0	0x00C181E0	none	-	False	False	False	-	.?AVTargetEnemyEventHandler@@	-
TargetEnemyPopWindowEventHandler	ui_event_handler	0xD4A7	54439	0x010241D4	0x00C219D4	none	-	False	False	False	-	.?AVTargetEnemyPopWindowEventHandler@@	-
TargetFriendlyEventHandler	ui_event_handler	0x8D68	36200	0x0101A9B4	0x00C181B4	none	-	False	False	False	-	.?AVTargetFriendlyEventHandler@@	-
TargetFriendlyForEnemyPopWindowEventHandler	ui_event_handler	0x7C3B	31803	0x01024204	0x00C21A04	none	-	False	False	False	-	.?AVTargetFriendlyForEnemyPopWindowEventHandler@@	-
TargetFriendlyPopWindowEventHandler	ui_event_handler	0xFE28	65064	0x010241A0	0x00C219A0	none	-	False	False	False	-	.?AVTargetFriendlyPopWindowEventHandler@@	-
TargetPosVital	wire_vital	0x2A90	10896	0x0101F844	0x00C1D044	standalone	0x00F30818	True	False	True	-	.?AVTargetPosVital@@	TargetPosVital
TargetUIEventHandler	ui_event_handler	0x52E2	21218	0x0101A990	0x00C18190	none	-	False	False	False	-	.?AVTargetUIEventHandler@@	-
TargetVital	wire_vital	0x1ADD	6877	0x0101FE3C	0x00C1D63C	standalone	0x00F30B0C	True	False	True	-	.?AVTargetVital@@	TargetVital
TeleportCheckVital	wire_vital	0x4477	17527	0x0101FD0C	0x00C1D50C	standalone	0x00F30A64	True	False	True	-	.?AVTeleportCheckVital@@	TeleportCheckVital
TeleportVital	wire_vital	0x25A2	9634	0x0101F8B4	0x00C1D0B4	standalone	0x00F3084C	True	False	True	-	.?AVTeleportVital@@	TeleportVital
TerrainEntityGameObj	scene_world_move	0x5271	21105	0x0101AF2C	0x00C1872C	none	-	False	False	False	-	.?AVTerrainEntityGameObj@@	-
TerrainThing	scene_world_move	0x1F89	8073	0x0101FFA4	0x00C1D7A4	none	-	False	False	False	-	.?AVTerrainThing@@	-
TerrainThingPool	scene_world_move	0x36EC	14060	0x0101FFC0	0x00C1D7C0	none	-	False	False	False	-	.?AVTerrainThingPool@@	-
TextOnlyTipInfo	other_unclassified	0x3026	12326	0x0101A3BC	0x00C17BBC	none	-	False	False	False	-	.?AVTextOnlyTipInfo@@	-
TextSplitData	data_blob	0x2415	9237	0x0101EB44	0x00C1C344	none	-	False	False	False	-	.?AVTextSplitData@@	-
TextSplitDataSet	persistence_record	0x35CA	13770	0x0101EB60	0x00C1C360	none	-	False	False	False	-	.?AVTextSplitDataSet@@	-
TileEffectModule_Client	module_subsystem	0x6DB7	28087	0x0101DCDC	0x00C1B4DC	standalone	0x00F455B8	False	True	False	-	.?AVTileEffectModule_Client@@	TileEffectModule_Client
TipInfoBase	other_unclassified	0x197B	6523	0x0101A328	0x00C17B28	none	-	False	False	False	-	.?AVTipInfoBase@@	-
TotalCCULog_Module	module_subsystem	0x418D	16781	0x0101E6A4	0x00C1BEA4	standalone	0x00F4B4E8	False	True	False	-	.?AVTotalCCULog_Module@@	TotalCCULog_Module
TradeAuctionMainEventHandler	ui_event_handler	0xA19C	41372	0x01021068	0x00C1E868	none	-	False	False	False	-	.?AVTradeAuctionMainEventHandler@@	-
TradeCmdVital	wire_vital	0x23B5	9141	0x01023418	0x00C20C18	standalone	0x00F381F4	True	False	True	-	.?AVTradeCmdVital@@	TradeCmdVital
TradeEventHandler	ui_event_handler	0x3D32	15666	0x01023574	0x00C20D74	none	-	False	False	False	-	.?AVTradeEventHandler@@	-
TradeInviteVital	wire_vital	0x3700	14080	0x010233F8	0x00C20BF8	standalone	0x00F381E0	True	False	True	-	.?AVTradeInviteVital@@	TradeInviteVital
TradeItem	item_inventory_economy	0x11C3	4547	0x0101F560	0x00C1CD60	none	-	False	False	False	-	.?AVTradeItem@@	-
TradeItemResultVital	wire_vital	0x557B	21883	0x01023434	0x00C20C34	standalone	0x00F38204	True	False	True	-	.?AVTradeItemResultVital@@	TradeItemResultVital
TradeModule_Client	module_subsystem	0x4437	17463	0x0101BB64	0x00C19364	standalone	0x00F1ABC4	False	True	False	-	.?AVTradeModule_Client@@	TradeModule_Client
TradeShopExchangeEditorEventHandler	ui_event_handler	0xFB55	64341	0x0102159C	0x00C1ED9C	none	-	False	False	False	-	.?AVTradeShopExchangeEditorEventHandler@@	-
TradeShopExchangeEventHandler	ui_event_handler	0xAD0F	44303	0x010215D0	0x00C1EDD0	none	-	False	False	False	-	.?AVTradeShopExchangeEventHandler@@	-
TradeStallBuyEditorEventHandler	ui_event_handler	0xC67D	50813	0x01027850	0x00C25050	none	-	False	False	False	-	.?AVTradeStallBuyEditorEventHandler@@	-
TradeStallBuyEventHandler	ui_event_handler	0x81D3	33235	0x01027880	0x00C25080	none	-	False	False	False	-	.?AVTradeStallBuyEventHandler@@	-
TradeStallNameBoardEditorEventHandler	ui_event_handler	0x1694	5780	0x01027904	0x00C25104	none	-	False	False	False	-	.?AVTradeStallNameBoardEditorEventHandler@@	-
TradeStallNameBoardEventHandler	ui_event_handler	0xC380	50048	0x01027938	0x00C25138	none	-	False	False	False	-	.?AVTradeStallNameBoardEventHandler@@	-
TradeStallSellEditorEventHandler	ui_event_handler	0xD2DE	53982	0x010278A8	0x00C250A8	none	-	False	False	False	-	.?AVTradeStallSellEditorEventHandler@@	-
TradeStallSellEventHandler	ui_event_handler	0x8BCD	35789	0x010278D8	0x00C250D8	none	-	False	False	False	-	.?AVTradeStallSellEventHandler@@	-
TradeZoomVital	wire_vital	0x2A7A	10874	0x01023458	0x00C20C58	standalone	0x00F0B300	True	False	True	-	.?AVTradeZoomVital@@	TradeZoomVital
TranslatePortalModule_Client	module_subsystem	0xA32C	41772	0x0101E348	0x00C1BB48	standalone	0x00F48524	False	True	False	-	.?AVTranslatePortalModule_Client@@	TranslatePortalModule_Client
TranslatePortalVitalReq	wire_vital	0x6F24	28452	0x0101E2F8	0x00C1BAF8	standalone	0x00F4864C	True	False	True	-	.?AVTranslatePortalVitalReq@@	TranslatePortalVitalReq
TranslatePortalVitalRes	wire_vital	0x6F52	28498	0x0101E320	0x00C1BB20	standalone	0x00F48664	True	False	True	-	.?AVTranslatePortalVitalRes@@	TranslatePortalVitalRes
TreasureHuntModule_Client	module_subsystem	0x82C1	33473	0x0101DFF4	0x00C1B7F4	standalone	0x00F19A64	False	True	False	-	.?AVTreasureHuntModule_Client@@	TreasureHuntModule_Client
TreasureHuntPerformanceModule_Client	module_subsystem	0x0B9A	2970	0x0101E01C	0x00C1B81C	standalone	0x00F467D4	False	True	False	-	.?AVTreasureHuntPerformanceModule_Client@@	TreasureHuntPerformanceModule_Client
TreasureHunt_ExcavatingResultVital	wire_vital	0xF33F	62271	0x0101DFC0	0x00C1B7C0	standalone	0x00F46894	True	False	True	-	.?AVTreasureHunt_ExcavatingResultVital@@	TreasureHunt_ExcavatingResultVital
TreasureHunt_StartExcavatingVital	wire_vital	0xE40B	58379	0x0101DF90	0x00C1B790	standalone	0x00F46870	True	False	True	-	.?AVTreasureHunt_StartExcavatingVital@@	TreasureHunt_StartExcavatingVital
TreasureHunt_UpdateSceneTreasurePointVital	wire_vital	0x6D75	28021	0x0101DF54	0x00C1B754	standalone	0x00F46844	True	False	True	-	.?AVTreasureHunt_UpdateSceneTreasurePointVital@@	TreasureHunt_UpdateSceneTreasurePointVital
TreasurePointAttr	attr_state_block	0x3F0F	16143	0x0101DF00	0x00C1B700	none	-	False	False	False	-	.?AVTreasurePointAttr@@	-
Trigger	other_unclassified	0x0B8E	2958	0x0101B5E0	0x00C18DE0	none	-	False	False	False	-	.?AVTrigger@@	-
TriggerCastSkillVital	wire_vital	0x5CD2	23762	0x010257C4	0x00C22FC4	standalone	0x00F317EC	True	False	True	-	.?AVTriggerCastSkillVital@@	TriggerCastSkillVital
TriggerMessageVital	wire_vital	0x4C63	19555	0x01025808	0x00C23008	standalone	0x00F31818	True	False	True	-	.?AVTriggerMessageVital@@	TriggerMessageVital
TriggerModule_Client	module_subsystem	0x5429	21545	0x0101B618	0x00C18E18	none	-	False	True	False	-	.?AVTriggerModule_Client@@	-
TriggerResult	other_unclassified	0x2624	9764	0x010257A8	0x00C22FA8	standalone	0x00F317DC	False	True	False	-	.?AVTriggerResult@@	TriggerResult
TriggerRunData	data_blob	0x2931	10545	0x0101B5C0	0x00C18DC0	none	-	False	False	False	-	.?AVTriggerRunData@@	-
TriggerStatus	other_unclassified	0x2653	9811	0x0101B5A4	0x00C18DA4	none	-	False	False	False	-	.?AVTriggerStatus@@	-
TriggerSyncData	data_blob	0x2F18	12056	0x0101B5F8	0x00C18DF8	none	-	False	False	False	-	.?AVTriggerSyncData@@	-
TriggerSyncVital	wire_vital	0x3718	14104	0x010257E8	0x00C22FE8	standalone	0x00F31804	True	False	True	-	.?AVTriggerSyncVital@@	TriggerSyncVital
TriggerVital	wire_vital	0x1FB2	8114	0x0102578C	0x00C22F8C	standalone	0x00F317CC	True	False	True	-	.?AVTriggerVital@@	TriggerVital
UIAlphaModifier	other_unclassified	0x2FAC	12204	0x0101EBF0	0x00C1C3F0	none	-	False	False	False	-	.?AVUIAlphaModifier@@	-
UIAnySizeItemList	item_inventory_economy	0x3D3B	15675	0x0101F0EC	0x00C1C8EC	none	-	False	False	False	-	.?AVUIAnySizeItemList@@	-
UIButton	ui_widget	0x0EF6	3830	0x0101ED78	0x00C1C578	none	-	False	False	False	-	.?AVUIButton@@	-
UICheckBox	other_unclassified	0x152F	5423	0x0101EE60	0x00C1C660	none	-	False	False	False	-	.?AVUICheckBox@@	-
UIColorBox	other_unclassified	0x15E7	5607	0x0101EC84	0x00C1C484	none	-	False	False	False	-	.?AVUIColorBox@@	-
UIComboBox	other_unclassified	0x1589	5513	0x0101EE7C	0x00C1C67C	none	-	False	False	False	-	.?AVUIComboBox@@	-
UIContainer	other_unclassified	0x1AEF	6895	0x0101ECC4	0x00C1C4C4	none	-	False	False	False	-	.?AVUIContainer@@	-
UIControl	ui_widget	0x12AC	4780	0x0101EC6C	0x00C1C46C	none	-	False	False	False	-	.?AVUIControl@@	-
UIFastBarData	data_blob	0x223C	8764	0x0101A288	0x00C17A88	none	-	False	False	False	-	.?AVUIFastBarData@@	-
UIGrid9	other_unclassified	0x0978	2424	0x0101ECF8	0x00C1C4F8	none	-	False	False	False	-	.?AVUIGrid9@@	-
UIHScrollBar	ui_widget	0x1DF2	7666	0x0101EE28	0x00C1C628	none	-	False	False	False	-	.?AVUIHScrollBar@@	-
UIHTrackBar	ui_widget	0x189E	6302	0x0101EEEC	0x00C1C6EC	none	-	False	False	False	-	.?AVUIHTrackBar@@	-
UIImage	other_unclassified	0x0A88	2696	0x0101ECE0	0x00C1C4E0	none	-	False	False	False	-	.?AVUIImage@@	-
UIItemList	item_inventory_economy	0x1608	5640	0x0101ED28	0x00C1C528	none	-	False	False	False	-	.?AVUIItemList@@	-
UILabel	ui_widget	0x0A8B	2699	0x0101ED44	0x00C1C544	none	-	False	False	False	-	.?AVUILabel@@	-
UILabelImage	other_unclassified	0x1D9B	7579	0x0101ED5C	0x00C1C55C	none	-	False	False	False	-	.?AVUILabelImage@@	-
UIModifier	other_unclassified	0x1607	5639	0x0101EBB4	0x00C1C3B4	none	-	False	False	False	-	.?AVUIModifier@@	-
UIMoveModifier	scene_world_move	0x2A12	10770	0x0101EBD0	0x00C1C3D0	none	-	False	False	False	-	.?AVUIMoveModifier@@	-
UIMovieEventHandler	ui_event_handler	0x4BDF	19423	0x01026F34	0x00C24734	none	-	False	False	False	-	.?AVUIMovieEventHandler@@	-
UINegativeColorBox	other_unclassified	0x447A	17530	0x0101ECA0	0x00C1C4A0	none	-	False	False	False	-	.?AVUINegativeColorBox@@	-
UINotifyArg	other_unclassified	0x1A03	6659	0x0101AC4C	0x00C1844C	none	-	False	False	False	-	.?AVUINotifyArg@@	-
UINumberInput	other_unclassified	0x2572	9586	0x0101F09C	0x00C1C89C	none	-	False	False	False	-	.?AVUINumberInput@@	-
UIPanel	ui_widget	0x0AD3	2771	0x0101ED10	0x00C1C510	none	-	False	False	False	-	.?AVUIPanel@@	-
UIPopWindow	ui_widget	0x1B13	6931	0x0101AC80	0x00C18480	none	-	False	False	False	-	.?AVUIPopWindow@@	-
UIProgressBar	ui_widget	0x242F	9263	0x0101EF08	0x00C1C708	none	-	False	False	False	-	.?AVUIProgressBar@@	-
UIRadioButton	ui_widget	0x254F	9551	0x0101EE98	0x00C1C698	none	-	False	False	False	-	.?AVUIRadioButton@@	-
UIRenderedImage	other_unclassified	0x2E70	11888	0x0101EF44	0x00C1C744	none	-	False	False	False	-	.?AVUIRenderedImage@@	-
UIRenderedTexture	other_unclassified	0x3F2F	16175	0x0101EF24	0x00C1C724	none	-	False	False	False	-	.?AVUIRenderedTexture@@	-
UIRichElementBreakLine	other_unclassified	0x6272	25202	0x0101F058	0x00C1C858	none	-	False	False	False	-	.?AVUIRichElementBreakLine@@	-
UIRichElementGroupText	other_unclassified	0x676A	26474	0x0101F00C	0x00C1C80C	none	-	False	False	False	-	.?AVUIRichElementGroupText@@	-
UIRichElementImage	other_unclassified	0x42B7	17079	0x0101F034	0x00C1C834	none	-	False	False	False	-	.?AVUIRichElementImage@@	-
UIRichElementLine	other_unclassified	0x3C39	15417	0x0101EFC4	0x00C1C7C4	none	-	False	False	False	-	.?AVUIRichElementLine@@	-
UIRichElementSimpleText	other_unclassified	0x6FF2	28658	0x0101EFE4	0x00C1C7E4	none	-	False	False	False	-	.?AVUIRichElementSimpleText@@	-
UIRichLabel	ui_widget	0x1904	6404	0x0101F080	0x00C1C880	none	-	False	False	False	-	.?AVUIRichLabel@@	-
UIRichTextBox	other_unclassified	0x2436	9270	0x0101F128	0x00C1C928	none	-	False	False	False	-	.?AVUIRichTextBox@@	-
UIRichTextParser	other_unclassified	0x372F	14127	0x0101EFA4	0x00C1C7A4	none	-	False	False	False	PartyUpdateVital	.?AVUIRichTextParser@@	-
UIRichTextUnit	other_unclassified	0x2A90	10896	0x0101EF84	0x00C1C784	none	-	False	False	False	TargetPosVital	.?AVUIRichTextUnit@@	-
UIRichTextXmlData	data_blob	0x3B8C	15244	0x0101EF64	0x00C1C764	none	-	False	False	False	-	.?AVUIRichTextXmlData@@	-
UIScrollBar	ui_widget	0x1996	6550	0x0101EDF0	0x00C1C5F0	none	-	False	False	False	-	.?AVUIScrollBar@@	-
UIScrollableControl	ui_widget	0x4DC0	19904	0x0101EC48	0x00C1C448	none	-	False	False	False	-	.?AVUIScrollableControl@@	-
UIScrollableItemList	item_inventory_economy	0x5400	21504	0x0101EDB4	0x00C1C5B4	none	-	False	False	False	-	.?AVUIScrollableItemList@@	-
UISourceTexture	other_unclassified	0x3204	12804	0x0101EC28	0x00C1C428	none	-	False	False	False	-	.?AVUISourceTexture@@	-
UITabControl	ui_widget	0x1FB9	8121	0x0101F0D0	0x00C1C8D0	none	-	False	False	False	-	.?AVUITabControl@@	-
UITabPage	ui_widget	0x109D	4253	0x0101F0B8	0x00C1C8B8	none	-	False	False	False	-	.?AVUITabPage@@	-
UITextBox	other_unclassified	0x1205	4613	0x0101EDD8	0x00C1C5D8	none	-	False	False	False	-	.?AVUITextBox@@	-
UITexture	other_unclassified	0x12D7	4823	0x0101EC10	0x00C1C410	none	-	False	False	False	-	.?AVUITexture@@	-
UITrackBar	ui_widget	0x14BC	5308	0x0101EEB4	0x00C1C6B4	none	-	False	False	False	-	.?AVUITrackBar@@	-
UIUserData	data_blob	0x1519	5401	0x0101EE44	0x00C1C644	none	-	False	False	False	-	.?AVUIUserData@@	-
UIVScrollBar	ui_widget	0x1E1C	7708	0x0101EE0C	0x00C1C60C	none	-	False	False	False	-	.?AVUIVScrollBar@@	-
UIVTrackBar	ui_widget	0x18C8	6344	0x0101EED0	0x00C1C6D0	none	-	False	False	False	-	.?AVUIVTrackBar@@	-
UIVideoImage	other_unclassified	0x1DF8	7672	0x0101F10C	0x00C1C90C	none	-	False	False	False	-	.?AVUIVideoImage@@	-
UIWindow	ui_widget	0x0ECF	3791	0x0101AC68	0x00C18468	none	-	False	False	False	-	.?AVUIWindow@@	-
UIWindowEventHandler	ui_event_handler	0x545D	21597	0x0101ED90	0x00C1C590	none	-	False	False	False	-	.?AVUIWindowEventHandler@@	-
UI_MovieModule	module_subsystem	0x2A03	10755	0x0101DDAC	0x00C1B5AC	standalone	0x00F43574	False	True	False	-	.?AVUI_MovieModule@@	UI_MovieModule
UnlimitBagAttr	attr_state_block	0x29B6	10678	0x0101C4F0	0x00C19CF0	standalone	0x00F0EEB0	False	True	False	-	.?AVUnlimitBagAttr@@	UnlimitBagAttr
UpdateAttrVital	wire_vital	0x309A	12442	0x0101FA8C	0x00C1D28C	standalone	0x00F0B374	True	False	True	-	.?AVUpdateAttrVital@@	UpdateAttrVital
UpdateConditionalStoreItemVital	wire_vital	0xC84A	51274	0x01023478	0x00C20C78	standalone	0x00F0B328	False	False	True	-	.?AVUpdateConditionalStoreItemVital@@	UpdateConditionalStoreItemVital
UpdateDailyQuestVital	wire_vital	0x5DEB	24043	0x010202AC	0x00C1DAAC	standalone	0x00F340F0	True	False	True	-	.?AVUpdateDailyQuestVital@@	UpdateDailyQuestVital
UpdateNPCAppearVital	wire_vital	0x515F	20831	0x01027498	0x00C24C98	standalone	0x00F47330	True	False	True	-	.?AVUpdateNPCAppearVital@@	UpdateNPCAppearVital
UpdateQuestFlag	task_quest	0x2F88	12168	0x01020264	0x00C1DA64	standalone	0x00F340C4	False	True	False	-	.?AVUpdateQuestFlag@@	UpdateQuestFlag
UpdateQuestMiscDataVital	wire_vital	0x76A5	30373	0x01020284	0x00C1DA84	standalone	0x00F340D4	True	False	True	-	.?AVUpdateQuestMiscDataVital@@	UpdateQuestMiscDataVital
UpdateResidentEffect	effect_fx_missile	0x53BC	21436	0x01026F00	0x00C24700	standalone	0x00F0B35C	False	True	False	-	.?AVUpdateResidentEffect@@	UpdateResidentEffect
UseItemVital	wire_vital	0x1F4F	8015	0x0101FAD0	0x00C1D2D0	standalone	0x00F30950	True	False	True	-	.?AVUseItemVital@@	UseItemVital
UserSettingModule_Client	module_subsystem	0x7890	30864	0x0101DC68	0x00C1B468	standalone	0x00F21C74	False	True	False	-	.?AVUserSettingModule_Client@@	UserSettingModule_Client
UserSettingServer	other_unclassified	0x3F72	16242	0x0101A598	0x00C17D98	standalone	0x00F0D95C	False	True	False	-	.?AVUserSettingServer@@	UserSettingServer
UserSetting_UpdateServerSettingVital	wire_vital	0x0F01	3841	0x010250EC	0x00C228EC	standalone	0x00F451C4	True	False	True	-	.?AVUserSetting_UpdateServerSettingVital@@	UserSetting_UpdateServerSettingVital
VehicleEventHandler	ui_event_handler	0x4C04	19460	0x0102359C	0x00C20D9C	none	-	False	False	False	-	.?AVVehicleEventHandler@@	-
ViewActorLoadStream	persistence_record	0x4BE1	19425	0x0101A7E4	0x00C17FE4	none	-	False	False	False	-	.?AVViewActorLoadStream@@	-
ViewActorUpdateStream	persistence_record	0x5D5E	23902	0x0101A808	0x00C18008	none	-	False	False	False	-	.?AVViewActorUpdateStream@@	-
VitalData	data_blob	0x116C	4460	0x0101B174	0x00C18974	standalone	0x00F30E30	True	False	True	-	.?AVVitalData@@	VitalData
VitalDataPool	other_unclassified	0x2401	9217	0x0101F318	0x00C1CB18	none	-	False	False	False	-	.?AVVitalDataPool@@	-
VitalProtocol	other_unclassified	0x25F5	9717	0x0101F334	0x00C1CB34	standalone	0x00F30E3C	True	False	True	-	.?AVVitalProtocol@@	VitalProtocol
VowLockData	social_channel	0x196F	6511	0x0101BA74	0x00C19274	standalone	0x00F36E70	False	True	False	-	.?AVVowLockData@@	VowLockData
VowLockRecord	persistence_record	0x245F	9311	0x0101BA58	0x00C19258	none	-	False	False	False	-	.?AVVowLockRecord@@	-
WarehouseGuildEventHandler	ui_event_handler	0x8CB8	36024	0x01026400	0x00C23C00	none	-	False	False	False	-	.?AVWarehouseGuildEventHandler@@	-
WarehouseItemMallEventHandler	ui_event_handler	0xAD37	44343	0x01025020	0x00C22820	none	-	False	False	False	-	.?AVWarehouseItemMallEventHandler@@	-
WarehouseMoneyInputEventHandler	ui_event_handler	0xC8E6	51430	0x010235CC	0x00C20DCC	none	-	False	False	False	-	.?AVWarehouseMoneyInputEventHandler@@	-
WarehousePersonalEventHandler	ui_event_handler	0xAFB1	44977	0x01023600	0x00C20E00	none	-	False	False	False	-	.?AVWarehousePersonalEventHandler@@	-
WaterEntityGameObj	other_unclassified	0x42F7	17143	0x0101AF08	0x00C18708	none	-	False	False	False	-	.?AVWaterEntityGameObj@@	-
WineCellarAttr	attr_state_block	0x2A40	10816	0x0101C2A8	0x00C19AA8	standalone	0x00F3D124	False	True	False	-	.?AVWineCellarAttr@@	WineCellarAttr
WineFormulaEventHandler	ui_event_handler	0x6ED3	28371	0x01023658	0x00C20E58	none	-	False	False	False	-	.?AVWineFormulaEventHandler@@	-
WineFormulaEventHandler2	other_unclassified	0x7383	29571	0x010236D8	0x00C20ED8	none	-	False	False	False	-	.?AVWineFormulaEventHandler2@@	-
WineFormulaLearningAttr	attr_state_block	0x6FBA	28602	0x0101C2C8	0x00C19AC8	standalone	0x00F2C498	False	True	False	-	.?AVWineFormulaLearningAttr@@	WineFormulaLearningAttr
WineMakingCommandEventHandler	ui_event_handler	0xACFC	44284	0x01023680	0x00C20E80	none	-	False	False	False	-	.?AVWineMakingCommandEventHandler@@	-
WineMakingCommandEventHandler2	other_unclassified	0xB2D8	45784	0x01023700	0x00C20F00	none	-	False	False	False	-	.?AVWineMakingCommandEventHandler2@@	-
WinePotAttr	attr_state_block	0x1AE7	6887	0x0101C28C	0x00C19A8C	standalone	0x00F3D118	False	True	False	-	.?AVWinePotAttr@@	WinePotAttr
WineTipInfo	other_unclassified	0x1A18	6680	0x0101A3DC	0x00C17BDC	none	-	False	False	False	-	.?AVWineTipInfo@@	-
WinemakingEventHandler	ui_event_handler	0x6595	26005	0x01023630	0x00C20E30	none	-	False	False	False	-	.?AVWinemakingEventHandler@@	-
WinemakingEventHandler2	other_unclassified	0x6A13	27155	0x010236B0	0x00C20EB0	none	-	False	False	False	-	.?AVWinemakingEventHandler2@@	-
WinemakingModule_Client	module_subsystem	0x6E8E	28302	0x0101C3E0	0x00C19BE0	standalone	0x00F1CE44	False	True	False	-	.?AVWinemakingModule_Client@@	WinemakingModule_Client
Winemaking_FinishWinemakingVital	wire_vital	0xD4D1	54481	0x0101C350	0x00C19B50	standalone	0x00F3D39C	True	False	True	-	.?AVWinemaking_FinishWinemakingVital@@	Winemaking_FinishWinemakingVital
Winemaking_LearnFomulaVital	wire_vital	0x972E	38702	0x0101C3B4	0x00C19BB4	standalone	0x00F3D3E8	True	False	True	-	.?AVWinemaking_LearnFomulaVital@@	Winemaking_LearnFomulaVital
Winemaking_StartWinemakingVital	wire_vital	0xC8EB	51435	0x0101C320	0x00C19B20	standalone	0x00F3D37C	True	False	True	-	.?AVWinemaking_StartWinemakingVital@@	Winemaking_StartWinemakingVital
Winemaking_UpdateLearnedFormulaVital	wire_vital	0x0AEA	2794	0x0101C380	0x00C19B80	standalone	0x00F3D3C0	True	False	True	-	.?AVWinemaking_UpdateLearnedFormulaVital@@	Winemaking_UpdateLearnedFormulaVital
